,Food,Price
0,Trà Đào Thạch 700ml,"15,000"
1,Trà Chanh Thạch 700ml,"15,000"
2,Tắc Xí Muội 1lít,"15,000"
3,Trà sữa Fulltopping 500ml,"15,000"
4,Xúc Xích Lốc Xoáy Tẩm Bột,"15,000"
5,Sữa chua việt quất,"29,000"
6,Sữa chua xoài,"29,000"
7,Sữa chua dâu,"29,000"
8,Sữa chua đào,"29,000"
9,Sữa chua vải,"29,000"
10,Sữa Tươi Trân Châu Đường Đen,"30,000"
11,Sữa Tươi Matcha Trân Châu Đường Đen,"38,000"
12,Sữa Tươi Hoa Đậu Biếc Trân Châu Đường Đen,"35,000"
13,Khoai môn sữa matcha 700ml,"35,000"
14,Sữa tươi trân châu đường đen kem trứng dừa nướng,"38,000"
15,Cacao Sữa Tươi Trân Châu Bánh Plan,"38,000"
16,Bánh tráng Sate mỡ hành Trung Cut,"28,000"
17,Bánh Tráng Cuốn Bơ,"26,000"
18,Banh Trang Sate Mo Hanh,"20,000"
19,Bánh Tráng Trộn Khô Bò,"26,000"
20,Trà Đào 700ml Fulltopping,"28,000"
21,Trà Đào 1 Lít Fulltopping,"38,000"
22,Tắc xí muội 700ml,"15,000"
23,Trà Chanh 1 Lít Fulltopping,"38,000"
24,Trà Chanh 700ml Fulltopping,"28,000"
25,Trà việt quất thạch 700ml,"22,000"
26,Trà việt quất thạch 1 lít,"28,000"
27,Trà việt quất Fulltopping 700ml,"30,000"
28,Trà việt quất Fulltopping 1 lít,"35,000"
29,Trà táo xanh thạch trái cây ly 700ml,"20,000"
30,Trà táo Fulltopping ly 700ml,"28,000"
31,Trà táo thạch trái cây ly 1 lít,"25,000"
32,Trà táo Fulltopping ly 1 lít,"38,000"
33,Trà dâu không thạch ly 700ml,"18,000"
34,Trà dâu không thạch ly 1 lít,"22,000"
35,Trà dâu thạch ly 700ml,"22,000"
36,Trà dâu thạch ly 1 lít,"25,000"
37,Trà xoài Fulltopping 1 lít,"35,000"
38,Trà việt quất không thạch 700ml,"18,000"
39,Trà việt quất không thạch ly 1 lít,"22,000"
40,Mực bento thái,"22,000"
41,Bánh tráng xì ke khô,"8,000"
42,Panna cotta việt quất,"10,000"
43,Panna cotta vải,"10,000"
44,Panna cotta chanh dây,"10,000"
45,Rong biển sấy,"8,000"
46,Panna cotta xoài,"10,000"
47,Panna cotta dâu,"10,000"
48,Combo 5 vị ngẫu nhiên,"45,000"
49,Trà sữa truyền thống trân châu 700ml,"18,000"
50,Trà sữa matcha,"28,000"
51,Trà sữa Fulltopping 700ml,"30,000"
52,Trà sữa socola,"22,000"
53,Trà Sữa Fulltopping 1 Lít,"40,000"
54,Trà sữa hương khoai môn,"22,000"
55,Trà Sữa Truyền Thống Trân Châu 1 Lít ,"25,000"
56,Trà Sữa Phô Mai Tươi đặc biệt,"25,000"
57,Plan Trứng 3 Cái Kèm Cafe ,"32,000"
58,Trà sữa thái xanh trân châu 700ml,"20,000"
59,Trà sữa thái xanh trân châu 1000ml,"27,000"
60,Trà sữa thái xanh Fulltopping 1000ml,"40,000"
61,Trà Sữa Truyền Thống Trân Châu Bánh Plan 700ml ,"25,000"
62,Trà sữa hương dâu,"22,000"
63,Trà Sữa Truyền Thống Trân Châu Bánh Plan 1lit,"32,000"
64,Trà sữa thái xanh Fulltopping 700ml,"32,000"
65,Trà sữa trân châu kèm trứng dừa nướng,"28,000"
66,Cá viên,"7,000"
67,Hoành thánh,"7,000"
68,Trứng cút,"7,000"
69,Đậu hũ cá phô mai,"7,000"
70,Đậu bắp,"6,000"
71,Bò viên,"7,000"
72,Xúc xích,"13,000"
73,Bánh sữa tươi chiên,"7,000"
74,Thanh cua,"7,000"
75,Phô mai que,"12,000"
76,Bánh bao trứng,"14,000"
77,Tôm viên,"7,000"
78,Đậu hũ hải sản,"7,000"
79,Đậu Đũa,"14,000"
80,Màn Thầu - 3 Cái ,"15,000"
81,Hồ lô,"14,000"
82,Chạo Sả ,"6,000"
83,Cốm hồng,"14,000"
84,Chien Nuoc Mam,"12,000"
85,Cốm xanh,"14,000"
86,Xao Me Cay,"12,000"
87,Combo To Bự Tặng 1 ly nước ngọt,"130,000"
88,Trân Châu Đen ,"6,000"
89,Thach trái cây ,"6,000"
90,Rau câu Sợi,"6,000"
91,Plan Trứng,"10,000"
92,Thạch Phô Mai Tươi,"10,000"
93,Trân châu giòn ,"6,000"
94,Thạch cá,"6,000"
95,Pubding trứng ,"8,000"
96,Thạch Trứng,"6,000"
97,Thạch Dừa,"6,000"
98,Kem trứng dừa nướng,"12,000"
99,Soda Xoài 1 Lít ,"32,000"
100,Soda Táo Xanh Thạch Trái Cây 1 Lít,"32,000"
101,Soda Đào 1 Lít,"32,000"
102,Soda Việt Quất 1 Lít,"32,000"
103,Soda Vải 1 Lít,"32,000"
104,Soda Dâu 1 Lít,"32,000"
