,Food,Price
0,Bánh đa cua bể ,"60,000"
1,Bánh đa thập cẩm ,"80,000"
2,Bánh đa đặc biệt ,"115,000"
3,Miến xào cua ,"115,000"
4,Bánh đa cua bề ,"70,000"
5,Cơm rang cua ,"60,000"
6,Bánh đa cua lá lốt ,"60,000"
7,Chả rươi ,"60,000"
8,Miến cua bể ,"60,000"
9,Cháo cua trứng muối ,"50,000"
10,Miến xào thập cẩm ,"150,000"
11,Bánh đa cua tôm ,"70,000"
12,Bánh đa bề bề tôm ,"70,000"
13,Cơm rang tôm cua bề bề ,"80,000"
14,Miến thập cẩm ,"80,000"
15,Bánh đa bề bề,"60,000"
16,Bánh đa cua chả cua ,"70,000"
