,Food,Price
0,Gà Rán Sốt Phô Mai Lạ + Tokbokki,"78,000"
1,Gà Mù Tạt Mật Ong + Tokbokki,"78,000"
2,Gà Rán Truyền Thống + Tokbokki,"73,000"
3,Gà lắc Dung Ma Ma+ Tokbokki,"78,000"
4,Gà Sốt Tương Đen+ Tokbokki,"78,000"
5,Tokbokki chiên giòn sốt cay (4-5 bánh),"15,000"
6,Tokbokki chiên giòn (7-8 bánh),"20,000"
7,Chân Gà Rút Xương Sốt Hàn - Cay,"68,000"
8,Canh kim chi bò,"70,000"
9,Canh kim chi đậu hũ,"55,000"
10,Cơm Gà Sốt Hàn,"50,000"
11,Cơm Kim Chi Trứng,"45,000"
12,Cơm chả cá xúc xích xào cay,"40,000"
13,Cơm gà sốt tương đen,"50,000"
14,Cơm Heo Chiên Giòn,"70,000"
15,Cơm Kim Chi Bò,"68,000"
16,Cơm Cá Ngừ Phô Mai,"70,000"
17,Cơm Bò Pepper,"68,000"
18,Tok Nhảy Đầm,"42,000"
19,Tok Thập Cẩm Phô Mai,"65,000"
20,Tok Thập Cẩm,"55,000"
21,Tok Honey,"45,000"
22,Gà Popcorn phủ phô mai tan chảy+tokbooki,"120,000"
23,Cơm,"11,000"
24,Trứng   Omelet,"28,000"
