,Food,Price
0,CALL ME : 0942.632.689 ,1
1,Nem Nướng Nha Trang,"43,000"
2,Nem Nướng Nha Trang Phần Đặc Biệt,"60,000"
3,1 Nem Nướng Nha Trang + 1 Trà Tắc,"58,000"
4,1 Nem Nướng Nha Trang + 1 Nem Nướng Nha Trang Phần Đặc Biệt,"103,000"
5,2 Nem Nướng Nha Trang + 2 Trà Tắc,"115,000"
6,1 Nem Nướng Nha Trang + 1 CoCa Lon,"58,000"
7,2 Nem Nướng Nha Trang + 1 CoCa Lon,"101,000"
8,2 Nem Nướng Nha Trang + 2 Trà Chanh,"115,000"
9,1 Nem Nướng Nha Trang + 1 Trà Đào Cốc,"55,000"
10,3 Nem Nướng Nha Trang + 2 CoCa Lon,"159,000"
11,1 Suất Nem Chua Rán LOẠI VIP + 1 CoCa Lon,"50,000"
12,1 Nem Nướng Nha Trang + 1 Trà Chanh Cốc ,"58,000"
13,1 Nem Nướng Nha Trang + 1 Pepsi Lon ,"58,000"
14,1 Nem Nướng Nha Trang + 1 CoCa Chai Nhưa,"55,000"
15,Nem Chua Rán LOẠI VIP ( 5 Cái ),"35,000"
16,Xúc Xích ,"10,000"
17,10 Nem Chua LOẠI VIP ,"70,000"
18,20 Nem Chua Rán LOẠI VIP +  TẶNG 1 Trà Tắc,"140,000"
19,30 Nem Chua Rán LOẠI VÍP ,"195,000"
20,Trà Tắc Cốc ,"15,000"
21,Trà Đào Cốc,"15,000"
22,Trà Chanh Cốc ,"15,000"
23,CoCa Chai,"12,000"
24,CoCa Lon,"15,000"
25,Trà Đào Hạt Chia,"12,000"
26,PepSi Lon,"15,000"
27,Sprite Chai,"12,000"
28,Thêm Nửa Suất Thịt,"10,000"
29,Thêm Nước Chấm,"6,000"
30,Thêm Ram Chiên Giòn ,"5,000"
31,Thêm 1 Suất Thịt,"20,000"
32,Bánh Đa cuốn 1 Tệp,"2,000"
33,Thêm Rau ,"5,000"
34,Thêm  Phở,"5,000"
35,Thêm 2 Ram Chiên Giòn ,"10,000"
