,Food,Price
0,Combo MQ Ưu Đãi,"110,000"
1,Cà Phê Sữa Đá,"10,000"
2,Trà đào cam sả,"36,000"
3,Trà đào,"32,000"
4,Trà vải,"32,000"
5,Fancy Iced ,"38,000"
6,Trà Nhài Cold Brew,"39,000"
7,Trà Xanh Chanh,"32,000"
8,Cà Phê Đá,"20,000"
9,Việt Quất Smoothie,"39,000"
10,Dâu Smoothie,"39,000"
11,Chanh Đá Xay,"39,000"
12,Cappuccino Dừa Latte,"33,000"
13,Matcha Đậu Đỏ,"37,000"
14,Matcha Latte,"35,000"
15,Cappuccino Sầu Riêng Latte,"33,000"
16,Chocolate Latte,"33,000"
17,Sửa Gạo Rang Đậu Đỏ,"40,000"
18,Matcha Ngọc Trai,"37,000"
19,Blue Ocean - Cocktail,"30,000"
20,Violet - Việt Quất,"28,000"
21,Rose - Dâu,"28,000"
22,Lychee - Vải,"28,000"
23,Red Berry - Dâu Vải,"30,000"
24,Cappuccino Sầu Riêng Đá Xay,"37,000"
25,Cookie Đá Xay,"37,000"
26,Matcha Đá Xay,"39,000"
27,Chocolate Mallow,"40,000"
28,Chocolate Đá Xay,"37,000"
29,Cà Phê Đá Xay,"35,000"
30,Cappuccino Dừa Đá Xay,"37,000"
31,Chocolate Special,"40,000"
