,Food,Price
0,Bún riêu tô cua - chả,"10,000"
1,Bún riêu đặc biệt GIÒ NẠC(giò - cua - chả),"65,000"
2,Bún riêu tô thịt - cua - chả,"60,000"
3,Bún riêu KHOANH GÂN(giò gân- cua- chả),"70,000"
4,Bún riêu tô đặc biệt CUA-CHẢ,"60,000"
5,Tô Thập Cẩm Đặc Biệt,"80,000"
6,Tô đặc biệt GIÒ NẠC (khoanh nạc-cua-chả),"75,000"
7,Lẩu Riêu Cua Size Lớn,"289,000"
8,Lẩu riêu cua Size nhỏ,"199,000"
9,Cua thêm,"35,000"
10,Bún thêm,"8,000"
11,Đậu hủ thêm,"20,000"
12,Huyết  thêm,"25,000"
13,Chả cua thêm,"25,000"
14,Giò Khoanh Thêm,"35,000"
15,Chả Lụa tự quán làm ,"25,000"
16,Giò khoanh thêm,"35,000"
17,Rau Lẩu Thêm,"35,000"
18,Nước Lẩu Thêm ,"25,000"
19,Riêu cua + Trứng ăn lẩu,"60,000"
20,Bún Lẩu Thêm,"20,000"
21,Thịt Lẩu thêm đầy đủ,"150,000"
22,Rau má đậu xanh,"20,000"
23,Nước mía truyền thống,"20,000"
24,Trà đào,"20,000"
25,Mía sầu riêng,"20,000"
26,Mía dâu tây,"20,000"
27,Trà chanh thái,"20,000"
28,Nước ngọt lon,"15,000"
29,Sữa Đậu Nành,"20,000"
30,Trà Bí Đao,"20,000"
31,Soda Ý,"20,000"
32,Nước suối,"15,000"
