,Food,Price
0,Chả giò xu xu,"85,000"
1,Đậu hũ chiên giòn,"35,000"
2,Chạo nướng Xu Xu,"95,000"
3,Khô mực,"120,000"
4,Khô mực chiên nước mắm,"95,000"
5,Khổ qua chà bông,"50,000"
6,Cá chỉ vàng,"50,000"
7,Khô cá đuối,"95,000"
8,Khoai tây chiên,"40,000"
9,Đậu hũ giấy bạc,"100,000"
10,Đậu hủ lướt ván,"35,000"
11,Đậu hũ sả ớt,"45,000"
12,"Tim, cật cháy tỏi","95,000"
13,Chả bê xồng khói,"95,000"
14,Gỏi ngó sen tôm thịt,"105,000"
15,Gỏi bò Xu Xu,"90,000"
16,Gỏi càng cua bò trứng,"95,000"
17,Gỏi tiến vua hải sản,"95,000"
18,Gỏi bò rau mầm,"90,000"
19,"Salad dầu giấm, trứng","55,000"
20,Rau muống xào tỏi,"40,000"
21,Thập cẩm kho quẹt,"65,000"
22,Rau bí xào tỏi,"50,000"
23,Rau bí xào bò,"850,000"
24,Càn nướn xài bò,"85,000"
25,Sụn gà chiên nước mắm,"80,000"
26,Sụn gà rang muối,"80,000"
27,Sụn gà chiên giòn,"80,000"
28,Trứng gà non cháy tỏi,"80,000"
29,Chân gà hấp hành,"80,000"
30,Cánh gà chiên nước mắm,"90,000"
31,Chân gà xóc muối,"80,000"
32,Cánh gà chiên bơ,"90,000"
33,Chân gà nướng muối ớt,"80,000"
34,Chân gà chiên nước mắm,"80,000"
35,Cánh gà chiên xù,"90,000"
36,Cánh gà bơ tỏi,"90,000"
37,Sườn nướng xu xu,"90,000"
38,Bò lúc lắc khoai tây,"100,000"
39,Bò sốt nấm + bánh mì,"130,000"
40,Bò nhúng mẻ,"160,000"
41,Bò nướng xu xu,"90,000"
42,Bò hít hà,"160,000"
43,Bò nhúng mắm ruốc,"160,000"
44,Bắp bò sốt tiêu,"145,000"
45,Bò né,"145,000"
46,Chân bò um sa tế,"150,000"
47,Đuôi bò um sa tế,"150,000"
48,Lẩu đuôi bò,"260,000"
49,Lẩu chân bò,"260,000"
50,Ốc hương bơ cay,"95,000"
51,Ốc hương cháy tỏi,"95,000"
52,Nghêu hấp sả,"45,000"
53,Nghêu hấp thái,"50,000"
54,Ốc hương hấp sả,"95,000"
55,Ốc hương rang muối ớt,"95,000"
56,Ốc bươu nhồi thịt hấp,"80,000"
57,Ốc bươu hấp tiêu,"70,000"
58,Sò huyết cháy tỏi,"75,000"
59,Sò huyết Lacost,"75,000"
60,Sò huyết nướng,"75,000"
61,Ốc bươu nướng tiêu,"70,000"
62,Hào nướng phô mai,"30,000"
63,Hào nướng mỡ hành,"25,000"
64,Mực sữa chiên nước mắm,"85,000"
65,Mực hấp hành gừng,"85,000"
66,Bạch tuộc xào sa tế,"90,000"
67,Mực sữa chiên giòn,"85,000"
68,Mực chiên xù,"85,000"
69,Mực sữa bơ cay,"85,000"
70,Mực xào hành cần,"85,000"
71,Mực xào sa tế,"85,000"
72,Bao tử cá xào cải chua,"95,000"
73,Bao tử heo xào cải chua,"95,000"
74,Bao tử cá hấp hành gừng,"95,000"
75,Bao tử hầm tiêu,"150,000"
76,Ếch rang muối,"85,000"
77,Ếch sapo,"90,000"
78,Ếch chiên nước mắm,"75,000"
79,Ếch xào lăn,"90,000"
80,Ếch nướng muối ớt,"75,000"
81,Heo rừng nướng sa tế,"90,000"
82,Heo rừng xào lăn,"100,000"
83,Heo rừng hấp tía tô,"95,000"
84,Heo rừng né,"100,000"
85,Cơm chiên tỏi trứng,"50,000"
86,Cơm chiên hải sản,"85,000"
87,Cơm chiên cá mặn,"85,000"
88,Cơm chiên dương châu,"90,000"
89,Mì xào bò,"85,000"
90,Mì xào hải sản,"90,000"
91,Mì xào rau muống,"65,000"
92,Vịt nấu chao,"225,000"
93,Vịt nấu tiêu,"190,000"
94,Vịt nấu lagu,"190,000"
95,Vịt nướng giấy bạc,"160,000"
96,Tôm cháy tỏi,"90,000"
97,Tôm hấp,"90,000"
98,Tôm nướng muối ớt,"90,000"
99,Tôm rang me,"90,000"
100,Lẩu cua đồng,"250,000"
101,Lẩu thái,"250,000"
102,Lẩu thập cẩm,"230,000"
103,Lẩu cá bợp măng chua,"260,000"
104,Gà hấp lá chanh,"220,000"
105,Gà nấu la giang,"240,000"
106,Gà nướng miền tây,"250,000"
107,Gà hấp hành,"220,000"
108,Gà ta nấu lẩu nấm,"240,000"
109,Gà nấu lá giang,"220,000"
110,Gà quay bánh bao,"220,000"
111,Gà ta tiềm ớt hiểm,"240,000"
112,Gà hấp mắm nhĩ,"220,000"
113,Gà nổ muối,"220,000"
