,Food,Price
0,Milo dầm trân châu đường đen ,"27,000"
1,Sữa tươi trân châu đường đen ,"27,000"
2,Sữa chua lắc xoài,"33,000"
3,Diệp hoa xoài kem sữa,"38,000"
4,Sữa tươi trân châu đường đen cacao,"32,000"
5,Sữa tươi trân châu đường đen matcha,"32,000"
6,Trà sữa kem trứng dừa nướng,"38,000"
7,Trà sữa socola,"40,000"
8,Trà sữa matcha,"38,000"
9,Trà sữa khoai môn,"38,000"
10,Trà sữa mộc miên,"27,000"
11,Trà sữa nướng,"40,000"
12,Trà sữa cacao,"38,000"
13,Trà sữa olong tuyết sơn,"33,000"
14,Trà tắc,"17,000"
15,Hồng trà sữa ,"27,000"
16,Trà cúc,"30,000"
17,Trà thạch đào,"27,000"
18,Trà ổi hồng ,"38,000"
19,Olong sữa,"27,000"
20,Hồng trà kem cheese,"32,000"
21,Trà đào cam sả,"38,000"
22,Trà xanh kem cheese,"32,000"
23,Trà đào,"38,000"
24,Trà tắc ruby,"27,000"
25,Trà hồng đào cam đài,"38,000"
26,Trà xanh kiwi,"38,000"
27,Trà xoài chanh leo,"35,000"
28,Trà mơ sơ - ri,"38,000"
29,Trà hoa quả nhiệt đới,"38,000"
30,Trân châu đen,"5,000"
31,Thạch nha đam,"7,000"
32,Thạch cá,"5,000"
33,Trân châu trắng,"7,000"
34,Kem cheese,"10,000"
35,Kem trứng,"10,000"
36,Soda,"30,000"
