,Food,Price
0,Gà Ủ Muối - Nửa Con (Nóng Hổi - Ăn Liền),"102,000"
1,Gà Ủ Muối - Nửa Con (Ăn Lạnh),"97,000"
2,Chân Gà Rút Xương Ủ Muối - Phần 500Gr (Ăn Lạnh),"122,000"
3,Gà Tam Kỳ Ủ Muối Nguyên Con - Con (Ăn Lạnh),"244,000"
4,Chân Gà Rút Xương Ủ Muối - Phần 500Gr (Nóng Hổi - Ăn Liền),"127,000"
5,Gà Tam Kỳ Ủ Muối Nguyên Con - Con (Nóng Hổi - Ăn Liền),"254,000"
6,Gà Ủ Muối - Khay Nửa Con,"90,000"
7,Nem Chua Rán Hà Nội - Phần 10 Cái,"60,000"
8,Bò Gân Viên - Phần 25 Viên,"40,000"
9,Combo Mix Lộn Xộn - Phần Vừa,"105,000"
10,Hồ Lô Thái Viên - Phần 12 Viên,"45,000"
11,Đậu Hủ Phô Mai Malaysia - Phần 10 Viên,"75,000"
12,Cá Biển Viên - Phần 25 Viên,"40,000"
13,Phô Mai Que - Phần 3 Cây,"45,000"
14,Ốc Nhồi Hải Sản - Phần 12 Viên,"45,000"
15,Bánh Bao Trứng Cá Hồi - Phần 9 Viên,"45,000"
16,Combo Mix Lộn Xộn - Mini,"50,000"
17,Tôm Viên - Phần 25 Viên,"35,000"
18,Combo Mix Lộn Xộn - Phần Lớn,"155,000"
19,Chả Cá Bọc Trứng Cút - Phần 9 Viên,"45,000"
20,Há Cảo Tôm Thịt - Phần 12 Viên,"45,000"
21,Sốt Hải Sản Viên - Phần 12 Viên,"45,000"
22,Chả Cá Cốm Xanh - Phần 12 Viên,"45,000"
23,Tôm Hùm Viên - Phần 12 Viên,"45,000"
24,Chả Mực Xoắn - Phần 12 Viên,"45,000"
25,Gà Ủ Muối - Khay Nửa Con,"90,000"
26,Chân Vịt Cay Tứ Xuyên DECHANG - Cái,"20,000"
27,Combo Gà Ủ Muối - Nửa Con (Nóng Hổi - Ăn Liền) & Chân Vịt Cay Tứ Xuyên DECHANG - Cái,"117,000"
28,Chân Vịt Cay Tứ Xuyên DECHANG - Cái,"20,000"
29,Dồi Sụn Hà Thành - Phần 5 Cây,"60,000"
30,Xúc Xích Đức - Phần 5 Cây,"65,000"
31,Nước Chấm Muối Ớt Đỏ - Phần,"7,000"
32,Dưa Leo + Rau Răm & Đồ Chua Thêm - Phần,"10,000"
33,Combo Nước Chấm Muối Ớt Đỏ & Muối Ớt Xanh - 2 Phần,"13,500"
34,Nước Chấm Muối Ớt Xanh - Phần,"7,000"
35,Nước Chấm Muối Ớt Đỏ - Hủ 500Gr,"60,000"
36,Nước Chấm Muối Ớt Xanh - Hủ 500Gr,"60,000"
37,Bánh Tráng Muối Tỏi - Set 3 Bịch,"20,000"
38,Cổ Vịt Cay Tứ Xuyên DECHANG - Cái,"13,000"
39,Chân Gà Cay Tứ Xuyên - Cái,"15,000"
40,Pepsi - Chai 390ML,"15,000"
41,7UP - Chai 390ML,"15,000"
42,Olong - Chai 350ML,"15,000"
43,Sting Dâu - Chai 330ML,"17,000"
