,Food,Price
0,Bánh Cuốn Nóng,"30,000"
1,Bánh Ướt,"25,000"
2,Bánh Cuốn Tôm Thịt,"40,000"
3,Bánh Cuốn Trứng Nóng,"40,000"
4,Bánh Bèo,"25,000"
5,Bánh cuốn trứng tôm đặc biệt ,"45,000"
6,Bún Gạo Xào,"25,000"
7,Bèo + ướt chung,"30,000"
8,Sâm Lạnh,"10,000"
9,Sữa Tươi Trân Châu Đường Đen,"30,000"
10,Trà Sữa Truyền Thống,"30,000"
11,Trà Sữa Thái Xanh,"30,000"
12,Trà Sữa Khoai Môn,"30,000"
13,Combo ưu đãi 10/10,"10,000"
14,nước suối,"8,000"
15,thêm bánh Tôm,"10,000"
16,thêm chả Giò,"10,000"
17,thêm chả chiên,"10,000"
18,thêm chả Lụa,"10,000"
19,thêm nem chua,"10,000"
20,Chả Chiên nhà làm,"110,000"
21,Chả Lụa Nhà Làm,"110,000"
22,Nem chua,"30,000"
23,Giò Lựu Nhà Làm 1kg,"240,000"
