,Food,Price
0,Bánh tráng xì ke muối nhuyễn,"13,000"
1,Bánh tráng cuốn - sốt bơ - chấm me,"30,000"
2,Bánh tráng trộn đặc biệt số 1,"30,000"
3,"Bánh tráng  trộn,ruốc khô.4 trứng","20,000"
4,Bánh tráng dẻo tôm chấm bơ,"15,000"
5,Bánh tráng trộn mỡ hành muối nhiễn ,"15,000"
6,Cơm cháy siêu chà bông túi lớn500g,"145,000"
7,Me thái loại 1 hộp nữa kg ,"75,000"
8,Bánh tráng nướng đặc biệt ,"30,000"
9,Chuối Hồng 7 nằng ,"85,000"
10,Bánh tráng  chấm me.sốt bơ.hành phi,"20,000"
11,Com cháy siêu chà bông gạo lức .túi 250gm,"88,000"
12,Combo trà tác + bánh tráng trộn đặc biệt ,"42,000"
13,Bánh tai heo  mắm ớt.túi 500gr,"55,000"
14,Combo trà ổi Hồng + bánh tráng trộn đặc biệt ,"42,000"
15,Vải  sấy khô .500gr,"50,000"
16,Dạ heo chiên  giòn 100gr,"30,000"
17,Bánh tráng nướng ,"20,000"
18,Nho khô Úc nguyên canh 500gr   ,"140,000"
19,"Đậu phụng tỏi ớt ,hủ 500gr","65,000"
20,Bánh tráng sợi trộn sate tép ,"12,000"
21,Bánh tráng muối ,"8,000"
22,Táo sấy dẻo.túi 500gr,"110,000"
23,Bánh tráng chấm bơ túi to ,"20,000"
24,Trà dâu,"25,000"
25,Trà tắc ,"15,000"
26,Trà đào thạch,"25,000"
27,Trà ổi Hồng,"15,000"
28,Dừa xay ca cao  Huyền thoại,"25,000"
29,Sinh tố dừa ca cao,"25,000"
30,Sinh tố dâu,"30,000"
31,Tắc cí muội đường phèn ,"75,000"
