,Food,Price
0,Bún Thập Cẩm,"35,000"
1,Bún Cá,"32,000"
2,Bún Cua Riêu Mọc Đậu,"32,000"
3,Bún Riêu Cua Ốc Đậu,"32,000"
4,Bún Cua Bò,"35,000"
5,Bún Trắng Nước Hầm Xương,"16,000"
6,Combo 2 Thập Cẩm+1 Chai Coca,"80,000"
7,Bát Nhựa Tròn,"1,000"
8,Combo 2 Bún Cá+1chai Coca,"74,000"
9,Combo 2 Bún Cua Bò+1 Chai Coca,"80,000"
10,Trứng Vịt Lộn,"8,000"
11,Quẩy 1 Chiếc ,"2,000"
12,Đồ Thêm 10 Nghìn ,"10,000"
13,Hộp Nhựa 700ml,"3,000"
14,Hộp Nhựa 500ml,"2,500"
15,Thêm Bún,"5,000"
16,Coca-cola chai,"10,000"
17,Coca-cola lon,"15,000"
18,Lon nước cam ép nguyên tép,"15,000"
19,Pepsi Chanh Không Calo,"15,000"
20,Trà Olong,"15,000"
21,Nước Cam Chai,"10,000"
