,Food,Price
0,Trà sữa Truyền Thống (Bá Tước),"28,000"
1,Sữa tươi trân châu đường đen,"28,000"
2,Trà Sữa Than Tre,"28,000"
3,Sữa Tươi Đường Đen Size Lớn,"37,000"
4,Trà sữa Chocolate,"28,000"
5,Cacao Sữa Tươi Trân Châu,"28,000"
6,Trà Sữa Hoa Nhài,"37,000"
7,Trà sữa Matcha Nhật,"28,000"
8,Trà sữa Hoa Hồng Đường Đen,"28,000"
9,Trà Sữa Than Tre Size Lớn,"32,000"
10,Sữa Chua Việt Quất,"28,000"
11,Trà Sữa Bá Tước Size Lớn,"37,000"
12,Trà sữa Hoa Nhài,"28,000"
13,Trà Sữa Chocolate Size Lớn,"37,000"
14,Trà dâu,"25,000"
15,Trà đào,"25,000"
16,Trà Dâu Hạt Chia,"25,000"
17,Trà Dâu Size Lớn,"30,000"
18,Trà Đào Size Lớn,"30,000"
19,Hồng Trà Vải Thiều,"25,000"
20,Trà bí đao hạt chia,"18,000"
21,Hồng Trà Việt Quất,"20,000"
22,Hồng Trà Dâu,"25,000"
23,Trà Đào Hạt Chia,"25,000"
24,Hồng Trà Đào,"25,000"
25,Hồng Trà Tắc Hạt Chia,"18,000"
