,Food,Price
0,CHÈ THÁI,"35,000"
1,CHÈ SẦU,"35,000"
2,SỮA CHUA ĐÁNH ĐÁ,"30,000"
3,SINH TỐ CÁC LOẠI,"30,000"
4,SỮA CHUA NẾP CẨM,"15,000"
5,SỮA CHUA THẠCH,"30,000"
6,SỮA CHUA HOA QUẢ,"30,000"
7,Bánh Bèo Luộc,"20,000"
8,Bánh Bèo Rán,"25,000"
9,Bánh Xèo,"50,000"
10,Bún Chả Nướng,"40,000"
11,TRỨNG VỊT LỘN,"9,000"
12,BÁNH XÈO,"50,000"
13,XÚC XÍCH RÁN,"10,000"
14,BÁNH BÈO LÁ,"30,000"
15,NEM LỤI,"100,000"
16,NEM CHUA RÁN,"50,000"
17,BÁNH KHOAI,"50,000"
18,BÁNH BAO HẤP,"15,000"
19,PHỞ CUỐN,"35,000"
20,BÁNG TRÁNG TRỘN,"30,000"
21,CHÂN Gà RÚT XƯƠNG,"85,000"
22,BÁNH CHUỐI,"50,000"
23,XÔI GÀ NẤM,"90,000"
24,ĐÙI TỎI GÀ BÓ XÔI,"55,000"
25,Mỳ xào xúc xích,"50,000"
26,TRÀ TẮC,"15,000"
27,TRÀ ĐÀO,"15,000"
28,TRÀ GỪNG,"20,000"
29,CACAO ĐÁ,"25,000"
30,SỮA CAFE,"25,000"
31,CAFE ĐEN,"25,000"
32,CAFE NÂU,"25,000"
33,NƯỚC MÍA,"10,000"
34,NƯỚC DỪA,"25,000"
35,NƯỚC SẤU,"15,000"
36,HOA QUẢ DẦM NGỌT,"40,000"
37,HOA QUẢ DẦM MẶN,"40,000"
38,NƯỚC ME,"15,000"
39,NƯỚC CHANH MUỐI,"15,000"
40,NƯỚC SIRO CÁC LOẠI,"10,000"
41,TRÀ SỮA TRÂN CHÂU,"30,000"
