,Food,Price
0,Bún Thập Cẩm + Coca,"54,000"
1,Bún Mọc + Fanta,"54,000"
2,Bún Sườn + Sprite,"54,000"
3,Bún Thập Cẩm,"45,000"
4,Bún Sườn,"45,000"
5,Bún Mọc,"45,000"
6,Bún Lưỡi,"45,000"
7,Quẩy (4 cái),"9,000"
8,Bún Thịt,"45,000"
9,Bún Móng,"45,000"
10,Coca cola 390ml,"11,250"
11,Sprite,"11,250"
12,Fanta,"11,250"
