,Food,Price
0,Gà ác tiềm,"70,000"
1,Đùi gà tiềm,"55,000"
2,Gà tre rang muối,"230,000"
3,Dồi lươn,"110,000"
4,Cánh gà rang muối,"100,000"
5,Chả ram tôm Phú Yên,"55,000"
6,Chả đùm,"110,000"
7,Gà Tre Ủ Muối,"250,000"
8,Cơm chiên cá mặn,"80,000"
9,Cơm chiên Hải sả,"90,000"
10,Cánh gà chiên nước mắm,"100,000"
11,Chả giò Tứ Xuyên,"75,000"
12,Mì xào hải sản,"90,000"
13,Lòng xào mướp,"100,000"
14,Gà tre hấp lá chanh,"250,000"
15,Rau luộc kho quẹt,"80,000"
16,Gà tre chiên nước mắm,"230,000"
17,Lẩu gà tiềm 1/2 con,"180,000"
18,Lẩu gà tiềm 1 con,"330,000"
19,Lẩu gà ác,"190,000"
20,Rau,"15,000"
21,Nấm,"20,000"
22,Chân gà,"10,000"
23,Mì trứng,"10,000"
24,Mì gói,"5,000"
25,Gà ác,"55,000"
26,Lòng mề gà,"30,000"
27,Cánh gà tiềm,"45,000"
28,Thố nhựa,"5,000"
29,Trứng Ốp La,"5,000"
30,Bò húc,"23,000"
31,Coca,"17,000"
32,Sprite,"17,000"
33,Sting,"17,000"
34,Nước suối,"10,000"
35,Heineken lon,"25,000"
36,Tiger lon,"22,000"
37,Bún Bò Huế,"35,000"
38,Bún riêu,"30,000"
39,Bún bò giò,"45,000"
40,Bún Bò Huế Đặc Biệt,"55,000"
41,Cơm trưa văn phòng,"30,000"
42,cơm trưa văn phòng,"30,000"
