,Food,Price
0,Bún chả Hà Nội,"56,000"
1,Phở bò tái,"50,000"
2,Thịt nướng thêm,"25,000"
3,Phở lưỡi bò,"60,000"
4,Phở bò tái gầu,"50,000"
5,Bún nem,"50,000"
6,Phở bò tái nạm,"50,000"
7,Nem rán ( tính theo cây ),"10,000"
8,Bún thêm,"10,000"
9,Rau thêm,"10,000"
10,Phở bò sốt vang,"50,000"
11,Phở bò chín,"50,000"
12,Phở bò đặc biệt,"62,000"
13,Phở bò tái chín,"50,000"
