,Food,Price
0,Trà bí đao,"15,000"
1,Cacao đá,"20,000"
2,Cà phê đá,"15,000"
3,Cà phê sữa đá,"18,000"
4,Bạc xỉu,"20,000"
5,Cà phê sữa tươi,"22,000"
6,Trà gừng,"20,000"
7,Trà sữa trân châu,"30,000"
8,Trà việt quất & hoa atiso,"25,000"
9,Trà đào,"20,000"
10,Trà chanh,"20,000"
11,Trà sữa matcha,"27,000"
12,Tắc xí muội,"17,000"
13,Đá me,"18,000"
14,Nước cam,"20,000"
15,Rau má,"15,000"
16,Chả giò,"25,000"
17,Hồ lô,"23,000"
18,Gà rán,"30,000"
19,Khoai tây chiên,"20,000"
20,Chả mực xoắn,"25,000"
21,Tôm surimi,"27,000"
22,Hoành thánh,"25,000"
23,Xúc xích,"25,000"
24,Há cảo hấp,"25,000"
