,Food,Price
0,2 Ốc Quế Tròn,"14,000"
1,Kem Hộp Socola Đen -280ml,"119,000"
2,Túi Ốc Quế tam giác 24 cái,"30,000"
3,Kem Hộp Caramen Hạnh Nhân-280ml,"119,000"
4,Kem Hộp Dừa Sốt Xoài - 280ml,"119,000"
5,Kem Hộp Rum Nho-280ml,"199,000"
6,Kem Hộp Trà Xanh -280ml,"119,000"
7,Kem Hộp Socola Bạc Hà-280ml,"119,000"
8,Kem Hộp Phô Mai -280ml,"119,000"
9,Kem Hộp Dừa Sốt Bơ Lạc -280ml,"119,000"
10,Kem hộp Caramen Mặn-280ml,"119,000"
11,Kem Hộp Vani Madagascar -280ml,"159,000"
12,Kem Hộp Sữa Chua Dâu Socola Trắng-280ml,"119,000"
13,Kem Hộp Socola Hạt Phỉ -280ml,"159,000"
14,Kem Hộp Bơ-280ml,"119,000"
15,Kem Hộp Hạt Dẻ Xanh Bronte -280ml,"299,000"
16,Kem Hộp Sữa Chua-280ml,"119,000"
17,Kem Hộp Dưa Hấu Sorbet,"119,000"
18,Kem Hộp Chanh Vàng Sorbet-280ml,"119,000"
19,Kem Hộp Cherry - 280ml,"299,000"
20,Trà Lá Nếp Hạt Chia,"75,000"
21,Trà Vải Hạt Chia,"75,000"
22,Trà Đào Cam Sả,"75,000"
23,Trà Xanh Anh Đào Nha Đam,"75,000"
24,Trà Dâu Yakult,"75,000"
25,Trà   Lavender,"75,000"
26,Trà Vani Việt Quất,"75,000"
27,Trà Cam Quế,"75,000"
28,Sữa Chua Dâu,"65,000"
29,Sữa Chua Xoài,"65,000"
30,Sky,"69,000"
31,Moon Night,"69,000"
32,Bạc  Xỉu,"50,000"
33,Cappuccino,"60,000"
34,Cafe Nâu Đá,"45,000"
35,Mocha,"69,000"
36,Caramel Macchiato,"69,000"
37,Cafe Đen Đá,"45,000"
38,Bánh Mì Gối Đen,"32,000"
39,Bánh Mì Phô Mai Bơ Tỏi Nhỏ,"35,000"
40,Bánh Donut Socola Đen,"35,000"
41,Bánh Sừng Bò,"28,000"
42,Bánh Mì Hạt Óc Chó,"28,000"
43,Bánh Mì Gối Nguyên Cám,"50,000"
44,Bánh Gối Trắng,"28,000"
45,Bánh Donut Socola Trắng,"35,000"
46,Bánh Mì Phô Mai Bơ Tỏi To,"60,000"
47,Bánh Mì Hoa Cúc,"110,000"
48,Bánh Mì Chuối Yến Mạch,"45,000"
49,Bánh Dừa Nho,"45,000"
50,Bánh Mì Sanwich Mật Ong,"30,000"
51,Bánh Mì Ruốc Gà Cay,"35,000"
52,Bánh Mì Gối Bơ Nho,"65,000"
53,Bánh Mì Gối Bơ Sữa,"65,000"
54,Bánh Gà Nấm Pho Mai,"35,000"
55,Bánh Mì Xúc Xích,"30,000"
56,Macaron Mini,"125,000"
57,Bánh Tiramisu,"75,000"
58,Bánh Macaron Set 6,"125,000"
59,Cookie Hạnh Nhân,"50,000"
60,Cookie Dừa,"50,000"
61,Bánh Caramel Socola ,"45,000"
62,Bánh Bông Lan Trứng Muối,"45,000"
63,Bánh Phô Mai Red Velvet,"60,000"
64,Kẹo Socola Hạnh Nhân,"25,000"
65,Mochi Dừa Xoài,"38,000"
66,Bánh Cuộn Red Velvet,"45,000"
67,Bánh Phomat Dâu,"60,000"
68,Set hộp 3 bánh mochi,"105,000"
69,Bánh Tiramisu Mini,"45,000"
70,Mochi Socola,"38,000"
71,Mochi Pho Mai Dâu,"38,000"
72,Mochi sầu riêng,"38,000"
73,Bánh Caramel Táo,"55,000"
74,Mochi Valentine,"105,000"
75,Trà Lá Nếp Hạt Chia + Matcha Dừa,"120,000"
76,Trà Dâu Yakult + Bánh Cuộn Redvelvet,"120,000"
