,Food,Price
0,Olong đào sữa sz L,"45,000"
1,Olong đào sữa sz M,"38,000"
2,Olong sữa sz L,"45,000"
3,Olong sữa sz M,"38,000"
4,Đậm ( M ),"38,000"
5,Vị ( M ),"38,000"
6,Trà quất nha đam - size L,"30,000"
7,Trà chanh Tmore - size L,"26,000"
8,Trà quất nha đam - size M,"26,000"
9,Trà chanh Tmore - size M,"22,000"
10,Trà chanh đào nhiệt đới - Size M,"26,000"
11,Trà chanh đào nhiệt đới - Size L,"30,000"
12,Trà quất nha đam - size S,"22,000"
13,Trà chanh Tmore - Size S,"18,000"
14,Trà chanh đào nhiệt đới - Size S,"22,000"
15,Hồng Trà Mơ,"30,000"
16,Hồng Trà Đào,"24,000"
17,Hồng Trà Táo,"30,000"
18,Hồng Trà Vải,"24,000"
19,Hồng Trà Quất Nha Đam,"24,000"
20,Hồng Trà Chanh,"22,000"
21,Trà Sữa Dừa Cỏ Thơm - size M,"38,000"
22,Trà Sữa Dừa Cỏ Thơm - size L,"43,000"
23,Trà nhài sữa (size L),"38,000"
24,Trà Sữa Socola ( Size M ),"38,000"
25,Trà Nhài Sữa ( Size M ),"34,000"
26,Hồng Trà Sữa ( Size S ),"30,000"
27,Hồng Trà Sữa ( Size M ),"34,000"
28,Trà Nhài Sữa ( Size S ),"30,000"
29,Trà Sữa Dừa Cỏ Thơm - size S,"34,000"
30,Hồng Trà Sữa ( Size L ),"38,000"
31,Trà Sữa Socola ( Size S ),"34,000"
32,Trà Sữa Socola ( Size L ),"43,000"
33,Oolong Dưa Hấu Bạc Hà (L),"35,000"
34,Oolong Dưa Hấu Bạc Hà (S),"30,000"
35,Oolong Chanh Leo Hồng (L),"35,000"
36,Oolong Hawaii (L),"37,000"
37,Oolong Chanh Leo Hồng (S),"30,000"
38,Oolong Hawaii (S),"30,000"
39,Dưa Hấu Nha Đam,"30,000"
40,Chanh Leo Sữa,"30,000"
41,Sữa Chua Nha Đam,"30,000"
42,Bạc Xỉu,"30,000"
43,Cà Phê Cốt Dừa,"34,000"
44,Cà Phê Nâu,"26,000"
45,Kakao Lắc,"30,000"
46,Cà Phê Đen,"24,000"
47,Trà Gừng Mật Ong,"30,000"
48,Kakao Marshmallow,"30,000"
49,Trà Quất Quế Mật Ong,"30,000"
50,Hồng Trà Quất Nha Đam (Nóng - Size M),"30,000"
51,Trà Nhài Sữa (Nóng - Size L),"38,000"
52,Hồng Trà Quất Nha Đam (Nóng - Size L),"34,000"
53,Trà Sữa Socola (Nóng - Size M),"38,000"
54,Trà Sữa Socola (Nóng - Size L),"43,000"
55,Hồng Trà Chanh (Nóng - Size L),"30,000"
56,Hồng Trà Sữa (Nóng - Size M),"34,000"
57,Hồng Trà Sữa (Nóng - Size L),"38,000"
58,Trà Nhài Sữa (Nóng - Size S),"30,000"
59,Hồng Trà Quất Nha Đam (Nóng - Size S),"24,000"
60,Trà Sữa Socola (Nóng - Size S),"34,000"
61,Hồng Trà Chanh (Nóng - Size M),"26,000"
62,Hồng Trà Chanh (Nóng - Size S),"22,000"
