,Food,Price
0,CHICKEN PARMIGIANA,"99,000"
1,RIB & FRIED RICE,"170,000"
2,BBQ RIB BURGER,"125,000"
3,BEEF MASALA,"165,000"
4,CHICKEN RED CURRY,"135,000"
5,STEAK N MASHED ,"170,000"
6,THAI STYLE CHICKEN THIGH,"160,000"
7,SHAKING BEEF,"165,000"
8,LOCAL BEEF,"245,000"
9,TERIYAKI SALMON,"199,000"
10,Family Platter,"555,000"
11,Sizzling Mixed Grills,"565,000"
12,BBQ Jumbo Platter,"799,000"
13,Save combo,"325,000"
14,Small Ribs,"345,000"
15,Ribs & Wings,"265,000"
16,Ribs & Pasta,"255,000"
17,Medium  Ribs,"495,000"
18,Jumbo Ribs,"799,000"
19,Ribs & Steak,"445,000"
20,Imported Potato Wedges,"90,000"
21,Garlic Bread,"50,000"
22,Calamari Rings,"179,000"
23,Tex Mex Quesadillas,"155,000"
24,Tabasco Chicken Wings,"99,000"
25,Ribs & Cheese,"245,000"
26,Chicken Caesar Salad,"132,000"
27,Russian Salad,"115,000"
28,Texgrill's Special Salad,"135,000"
29,Salmon & Rocket,"135,000"
30,Tuna Salad,"119,000"
31,#5 Beefy size S,"155,000"
32,#3 American Style size S,"155,000"
33,#2 Hawaiian size S,"150,000"
34,#10 Meat Lover size S,"165,000"
35,#7 Texgrill special size S,"155,000"
36,#6 Tuna size S,"150,000"
37,#1 Margherita size S,"99,000"
38,#4 Tex-Mex size S,"155,000"
39,#3 American Style size M,"195,000"
40,#1 Margherita size L,"199,000"
41,#7 texgrill special size M,"195,000"
42,#7 texgrill special size L,"255,000"
43,#10 meat love size M,"225,000"
44,#2 Hawaiian size M,"190,000"
45,#5 Beefy size L,"255,000"
46,#6 Tuna size L,"250,000"
47,#5 Beefly size M,"195,000"
48,#1 Margerita size M,"165,000"
49,#9 Pepperoni size S,"175,000"
50,#8 Marinara size S,"165,000"
51,#12 Carbonara,"225,000"
52,#13 Salmon Gravlax,"225,000"
53,#8 Marinara size M,"225,000"
54,#9 pepperoni size M,"239,000"
55,#9 pepperoni size L,"319,000"
56,#8 marinara size L,"295,000"
57,Beef Cheese Burger,"169,000"
58,BBQ Chicken Burger,"159,000"
59,Aussie Steak Burger,"279,000"
60,Bolognese Spaghetti,"159,000"
61,Carbonara Spaghetti,"165,000"
62,Lasagna,"245,000"
63,Seafood Spaghetti,"195,000"
64,Baked Salmon Spaghetti,"189,000"
65,Crab & Asparagus,"189,000"
66,Mixed Fried Rice,"99,000"
67,Ribs & Rice,"170,000"
68,Shaking Beef,"165,000"
69,Thai Style Chicken Thigh,"160,000"
70,Teriyaki salmon,"199,000"
71,Sizzling Local Beef,"245,000"
72,CoCa - CoLa,"30,000"
73,Diet coke,"30,000"
74,Sprite,"30,000"
75,Soda,"30,000"
76,Dasani,"25,000"
77,Tonic,"30,000"
