,Food,Price
0,Sữa Chua Sấy Lạnh Vị Tự Nhiên,"25,000"
1,Sữa Chua Sấy Lạnh Vị Việt Quất,"25,000"
2,Sữa Chua Sấy Lạnh Vị Dâu,"25,000"
3,Sữa Chua Sấy Lạnh Vị Xoài,"25,000"
4,Sữa chua Chocomint,"35,000"
5,Sữa chua Mintblue Sea,"35,000"
6,Sữa chua Sunrise,"35,000"
7,Sữa chua Summer,"35,000"
8,Sữa Chua Trân Châu,"25,000"
9,Sữa Chua Trắng,"20,000"
10,Sữa Chua Cacao De Milo,"35,000"
11,Sữa Chua Đậu Đỏ,"25,000"
12,Sữa Chua Mít,"35,000"
13,Sữa chua Matcha,"35,000"
14,Sữa Chua Nếp Cẩm,"25,000"
15,Sữa Chua Việt Quất,"35,000"
16,Sữa Chua Đào,"35,000"
17,Sữa Chua Hoa Quả,"35,000"
18,Sữa chua Unicorn,"35,000"
19,Sữa Chua Nha Đam,"30,000"
20,Sữa Chua Dâu,"35,000"
21,Sữa Chua Sinh Tố Bơ,"35,000"
22,Sữa Chua Sinh Tố Xoài,"35,000"
23,Sữa Chua Sinh Tố Mãng Cầu,"35,000"
24,Sữa chua Cacao,"35,000"
25,Sữa Chua Kiwi,"35,000"
26,Sữa chua Cafe,"35,000"
27,Trà Nhài Sữa Trân Châu Size L,"35,000"
28,Trà Sữa Trân Châu Size L,"35,000"
29,Trà Sữa Trân châu Size M,"30,000"
30,Trà Nhài Sữa Trân châu Size M,"30,000"
31,Sữa Tươi Trân Châu Đường Đen,"48,000"
32,Hướng Dương,"15,000"
