,Food,Price
0,Sữa Tươi Kem Trứng Trân Châu Đường Đen (M),"65,000"
1,Sữa Tươi Trân Châu Đường Đen,"62,000"
2,Cacao Trân Châu Đường Đen,"65,000"
3,Matcha Trân Châu Đường Đen,"65,000"
4,Sữa tươi Kem Trứng Trân Châu Đường Đen S,"49,000"
5,Sữa Tươi Trân Châu Đường Đen S,"49,000"
6,Latte Trân Châu Đường Đen L,"75,000"
7,Dalgona Trân Châu Đường Đen (Món Độc Quán Quen) (M),"65,000"
8,Matcha Trân Châu Đường Đen S,"49,000"
9,Cacao Trân Châu Đường Đen S,"49,000"
10,Sữa Chua Trân Châu Đường Đen,"65,000"
11,Sữa Chua Nếp Than Trân Châu Đường Đen (M),"68,000"
12,Sữa Chua Matcha Trân Châu Đường Đen (M),"65,000"
13,Sữa Chua Tự Chọn (M),"65,000"
14,Sữa Chua Nếp Than (M),"65,000"
15,Sữa Chua Matcha Nếp Than Trân Châu Đường Đen (M),"68,000"
16,Sữa Chua Matcha Tự Chọn (M),"65,000"
17,Sữa Chua Matcha Nếp Than (M),"65,000"
18,Trà Sữa Trân Châu,"55,000"
19,Hồng Trà Sữa,"52,000"
20,Trà Sữa Alley 03,"59,000"
21,Trà Sữa Thiết Quan Âm,"52,000"
22,Trà Sữa Khoai Môn Đậu Đỏ,"65,000"
23,Trà Sữa Dâu Crunchy (M),"69,000"
24,Trà Sữa Mầm Cây,"59,000"
25,Trà Sữa Trân Châu Royal 09,"55,000"
26,Lục Trà Sữa,"52,000"
27,Trà Sữa Crunchy Đường Đen,"65,000"
28,Trà Sữa Dâu Crunchy (S),"45,000"
29,Sữa Xoài Đá Xay (M),"60,000"
30,Lục Trà Chanh Dây + Thạch Dừa,"59,000"
31,Thanh Trà Nho (L),"55,000"
32,Trà Xoài Kem Cheese,"65,000"
33,Nước Ép Chanh Ổi,"55,000"
34,Sữa Chanh Trân Châu,"59,000"
35,Trà Chanh Bí Đao,"52,000"
36,Lục Trà Chanh Dây - Thạch Dừa,"59,000"
37,Lục Trà Chanh,"52,000"
38,Lục Trà Dâu (M),"69,000"
39,Lục Trà Dâu (S),"45,000"
40,Sunrise Soda/Soda Xoài,"59,000"
41,Sunset Soda/Soda Nho,"59,000"
42,Trà Sữa Kem Cheese Đường Đen,"58,000"
43,Trà Kem Cheese Đường Đen,"55,000"
44,SỮA CHUA NHO LULU (M),"65,000"
45,Trà Sữa Dâu Crunchy M,"69,000"
46,Trà Sữa Dâu Crunchy S,"45,000"
47,Lục Trà Dâu M,"69,000"
48,Lục Trà Dâu S,"45,000"
49,Gà Xé Lá Chanh 50gr,"29,000"
50,Gà Xé Lá Chanh 100gr,"59,000"
51,Gà Cay Vị Tứ Xuyên 50gr,"29,000"
52,Gà Xé Cháy Tỏi 50gr,"29,000"
53,Gà Xé Cháy Tỏi 150gr,"66,000"
54,Gà Xé Lá Chanh 150gr,"62,000"
55,Gà Cay Vị Tứ Xuyên 150gr (Hũ) ,"67,000"
56,Gà Cay Vị Tứ Xuyên 150gr ,"62,000"
57,Gà Cay Vị Tứ Xuyên 100gr,"59,000"
58,Gà Xé Lá Chanh 150gr (Hũ),"66,000"
59,Khoai Tây Sấy,"65,000"
60,Xí Muội Chua Ngọt,"45,000"
61,Gà Xé Cháy Tỏi 400gr (Hũ),"196,000"
62,Gà Xé Lá Chanh 400gr (Hũ),"183,000"
63,Gà Cay Vị Tứ Xuyên 250gr,"103,000"
64,Trà Xoài Lúa Mạch,"69,000"
65,Trà Sữa Lúa Mạch,"69,000"
66,Sunrise soda/ Soda xoài,"59,000"
67,Sunset soda/ Soda nho,"59,000"
68,Hồng Trà Royal 09,"45,000"
69,Lục Trà Nhài,"41,000"
70,Hồng Trà Assam,"41,000"
71,Cà Phê Sữa đá (S),"29,000"
72,Bạc Xỉu,"29,000"
73,Cà Phê Đen đá (S),"29,000"
74,Matcha latte (M),"52,000"
75,Trà Sữa Oolong Kem Tươi Óc Chó,"58,000"
76,Hồng Trà Sữa Mật Ong Kem Tươi Óc Chó,"58,000"
77,Lục Trà Sữa Kem Tươi Óc Chó,"58,000"
78,Trà Sữa Royal 09 Kem Tươi Óc Chó,"58,000"
79,Chocolate Nóng M,"55,000"
