,Food,Price
0,Mì Quảng Thập Cẩm,"54,000"
1,Mì Quảng Gà + Tôm + Chả,"49,500"
2,Mì Quảng Gà,"45,000"
3,Mì Quảng Bắp Heo + Tôm + Chả,"49,500"
4,Mì Quảng Xí Quách,"49,500"
5,Mì Quảng Cá Lóc,"45,000"
6,Mì Quảng Xá XÍu ,"45,000"
7,Mì Quảng Xí Quách + Tôm + Chả,"54,000"
8,Mì Quảng Bắp Heo,"45,000"
9,Mì Quảng Cá Lóc + Tôm + Chả,"49,500"
10,Trà Tắc (Lớn),"18,000"
11,Sting Dâu,"13,500"
12,Nước Ngọt 7up,"13,500"
13,Cam Vắt (Lớn),"22,500"
14,Cam Vắt (Nhỏ),"18,000"
15,Trà Chanh C2,"13,500"
16,Nước Ngọt Pepsi,"13,500"
17,Nước Suối,"9,000"
18,Trà Tắc (Nhỏ) ,"13,500"
19,Xí Quách Thêm,"27,000"
20,Chả Thêm,"13,500"
21,Rau Thêm,"9,000"
22,Bánh Tráng Thêm,"4,500"
