,Food,Price
0,Tokbuki Xào Cay Phủ Phomai Tươi,"80,000"
1,Xúc xích Đức,"16,000"
2,Bánh Tráng Trộn,"40,000"
3,Mẹt Chiên Thập Cẩm 4 Người Ăn,"105,000"
4, Combo Kim Bắp Chiên Giòn 1 Thanh 1 Ly Cam Ep,"60,000"
5,Đùi Gà Rán Giòn,"39,000"
6,Phô mai que,"12,000"
7,Khoai lang kén,"50,000"
8,Cá viên chiên,"30,000"
9,Mẹt Chiên 3-4 Người Ăn,"125,000"
10,Chân Gà Ngâm Sả Tắc,"110,000"
11,Gà rán giòn to,"50,000"
12,Toputki Lắc Pomai,"50,009"
13,Khoai tây lắc phô mai,"50,000"
14,Cánh Gà Rán Giòn,"45,000"
15,Pizaa Thâp Cẩm Size 16,"110,000"
16,Mẹt Chiên Thập Cẩm 4-5 Người Ăn,"125,000"
17,Khoai tây chiên,"50,000"
18,Pizaa Hải Sản Size 16,"105,000"
19,Cá viên sốt cam,"30,000"
20,Xúc xích hồ lô,"35,000"
21,Chả Cốm Hà Nội,"60,000"
22,Gà ran giòn to thường,"45,000"
23,Xôi Chim Bồ Câu,"99,000"
24,Sữa Tươi Trân Châu Đường Đen Size L,"50,000"
25,Trà Đào Cam Sả,"40,000"
26,Trà Sữa Socola Ngọc Trai Đen,"40,000"
27,Sữa Chua Trân Châu Đường Đen,"45,000"
28,Trà Sữa  Nướng,"45,000"
29,Trà Sữa Putding Thượng Hạng,"40,000"
30,Trà Dâu Rừng,"40,000"
31,Trà Dâu Tằm Lô Hội,"35,000"
32,Trà Vải Cam Tươi,"40,000"
33,Trà Dứa Việt Quất,"40,000"
34,Trà Ổi Hồng Nhiệt Đới,"40,000"
35,Chanh Dây Mật Ong,"40,000"
36,Trà Sữa Olong Hạt Dẻ,"40,000"
37,Lục Trà Nhài Kiwuy,"40,000"
38,Mì Cay Hải Sản,"70,000"
39,Mì Cay Thập Cẩm,"70,000"
40,Mì Cay Bò,"70,000"
41,Combo Mì Cay Thập Cẩm +1 Kim Bắp Chiên Giòn,"110,000"
42,Chả Cá  Hàn Quốc Sốt Cay Siêu Ngon,"65,000"
43,Mì  Tocbuki Phủ Phomai Sốt Cay Ngon,"70,000"
44,Mì Xào Thập Cẩm Siêu Ngon,"55,000"
45,Nui Xào Thịt Bò Siêu Ngon,"50,000"
46,Kim Chi Hàn Quốc Chua Cay,"30,000"
47,Combo Mì Cay Thập Cẩm +1 Kim Bắp Chiên +1 Ly Cam Vắt,"120,000"
48,Mì Xào Thịt Bò Rau Cài Ngọt,"55,000"
49,Ức Gà Viên Chiên Giòn Lắc Phô Mai ,"65,000"
50,Nui Xào Thập Cẩm,"50,000"
51,Mì Gói  Xào Thịt Bò ,"60,000"
52,Mì Trộn  Thịt Bò Siêu Ngon,"60,000"
53,Chả Mực Xoắn,"45,000"
54,Lẩu Tocbuki Thập Cẩm Siêu Ngon,"85,000"
55,Mì Ý Bò Nấm,"65,000"
56,Combo Mì Cay +1 Kim Bắp Chiên +1  Trà Đào Cam Xả,"120,000"
57,Pizaa Hải Sản Size 16 + Mì Ý Bò Nấm,"165,000"
