,Food,Price
0,COMBO LẨU THÁI CẨM 1 NGƯỜI + 1 COCA 300ml,"55,000"
1,Lẩu THÁI cá Hồi 1 Người + 200gr Topping đồ viên Nhúng Lẩu,"80,000"
2,COMBO LẨU THÁI TOPPING 1 NGƯỜI + 1 CHAI COCA 300ml,"55,000"
3,Combo LẨU THÁI CÁ HỒI SIZE NHỎ + 1 CHAI COCA 300ml,"98,000"
4,Combo 1 lẩu Thái hải sản size nhỏ + 200gr đồ viên thả lẩu,"115,000"
5,Combo 1 Lẩu kim chi thập cẩm 1 người + 1 chai sprite 300ml,"55,000"
6,Combo Lẩu kim chi topping 1 ngườii + 1 chai sprite 300ml,"55,000"
7,Xúc Xích Hồ Lô Chiên,"30,000"
8,Ốc Nhồi Chiên,"30,000"
9,Combo 120k: 5 cây phomai que + 4 cây xúc xích chiên + 1 chai sprite 300ml,"85,000"
10,Combo 80k: 3 cây phomai que + 3 cây xúc xích chiên + 1 chai sprite 300ml,"59,000"
11,Nấm Kim Châm Nguyên Bịch ( 1 Bịch),"15,000"
12,Combo 2 Viên Đậu Hủ Phomai,"7,000"
13,Viên Bạch Tuộc ( 3 Viên),"6,000"
14,Ghẹ Farci ( 1 Cái),"10,000"
15,Mực Ống ,"30,000"
16,Cá diêu hồng thêm,"29,000"
17,Trà Đào Hạt Chia Size M  ,"15,000"
18,Coca 300ml ,"11,000"
19,Combo 1 Lẩu Thái thập cẩm 1 người + 300gr đồ viên nhúng lẩu.,"85,000"
20,Chả Cá Hàn Quốc Chiên ( 5 Xiên),"15,000"
21,Chả Cá Hàn Quốc Xiên Que Chiên ( 10 Que),"25,000"
22,Xúc Xích ĐỨC Chiên ( 3 Cây),"40,000"
23,Tàu Hủ Phomai Chiên ( 6 Viên),"30,000"
24,Chạo Gà Chiên ( Phần 6 Cái),"30,000"
25,Xúc Xích Đức Chiên ( 1 Cây),"15,000"
26,Chả Cá Trứng Cút Chiên ( 10 Viên),"50,000"
