,Food,Price
0,Trà Sữa Phô Mai Pro Max,"32,000"
1,Trà Hạnh Phúc,"29,000"
2,Trà Sữa Pattaya Ngũ Linh,"26,000"
3,"Trà Sữa ""Yanghoo""","27,000"
4,Trà Sữa Trân Châu Pro,"24,000"
5,"Trà Sữa Choco ""Núng Nính""","24,000"
6,Trà sữa “đại gia” THẬP CẨM,"32,000"
7,Trà Sữa Oreo Choco Cream,"28,000"
8,Trà Sữa Phô Mai Kem Tươi (miếng),"25,000"
9,Trà Sữa SERA,"15,000"
10,Lục Lài Sữa,"17,000"
11,Trà Sữa SEYO,"16,000"
12,Trà Sữa Pattaya,"17,000"
13,Trà Sữa Sương Sáo Thảo Mộc,"22,000"
14,Trà Sữa Matcha,"23,000"
15,Trà Chanh Hoa Đậu Biếc,"16,000"
16,Trà Hồng Quất,"15,000"
17,Trà Thanh Vải Tươi,"27,000"
18,Trà Mật Đào Dầm,"27,000"
19,Sữa Tươi Đường Đen Kim Hoàng,"27,000"
20,Trân châu phô mai,"6,000"
21,Trân châu củ năng,"6,000"
22,Trân châu trắng (giòn),"6,000"
23,Trân châu đen,"6,000"
24,Pudding,"6,000"
25,Sương sáo thảo mộc,"6,000"
26,Phô mai kem tươi (miếng),"7,000"
27,Thạch phô mai,"6,000"
28,Nha đam tươi,"6,000"
29,Sốt kem sữa + Đường cháy,"8,000"
30,Trái vải thêm,"6,000"
31,Sốt phô mai Nabi + Đường cháy,"9,000"
32,Miếng đào thêm,"6,000"
33,Trân châu rim đường đen,"7,000"
