,Food,Price
0,Phở Tái Lăn Truyền Thống (vừa),"93,000"
1,Phở Tái Lăn Truyền Thống (nhỏ),"73,000"
2,Phở Tái Lăn Wagyu (vừa),"163,000"
3,Phở Tái Lăn Wagyu (nhỏ),"133,000"
4,Phở Sốt Vang Gân,"103,000"
5,Phở Gầu chín,"99,000"
6,Phở Nạm Vè 3 Tầng,"87,000"
7,Phở Tái Lõi Rùa,"103,000"
8,Phở Gù Bò Vân Cẩm Thạch (Tái Gù + Nạm),"143,000"
9,Phở Đuôi Bò & Lõi Rùa,"183,000"
10,Phở Sườn Bò Nhừ & Mọc Bò,"203,000"
11,Phở Wagyu Đặc Biệt,"393,000"
12,Phở Chiên Phồng Thịt Thăn Nội,"123,000"
13,Phở Trộn Ngũ Sắc,"109,000"
14,Phở Cuốn,"89,000"
15,Phở Xào Mềm Lõi Bắp Hoa,"133,000"
16,Phở Chiên Phồng Lõi Bắp Hoa,"143,000"
17,Phở Xào Mềm Thịt Thăn Nội,"113,000"
18,Quẩy Giòn Hà Nội (2 cái/phần),"10,000"
19,Hành Thêm,"8,000"
20,Nạm Vè 3 Tầng,"48,000"
21,Bánh Phở Thêm,"12,000"
22,Bò Tái Lăn,"48,000"
23,Gân Bò,"49,000"
24,Lõi Rùa Tái Nhúng,"74,000"
25,Gầu Bò Chín,"58,000"
26,Mọc Bò Tươi,"48,000"
27,Sườn Bò Nhừ,"128,000"
28,Sốt Vang Gân,"78,000"
29,Phở Thêm Không Thịt (vừa),"35,000"
30,Đuôi Bò,"88,000"
31,Phở Thêm Không Thịt (nhỏ),"30,000"
32,Gù Bò Tái Nhúng,"58,000"
33,Bò Wagyu Tái Lăn,"98,000"
34,Wagyu MB 4-5 Tái Nhúng,"238,000"
35,Tương Ớt Son Son ( 220gr ),"58,000"
36,Tương Ớt Son Son ( 150gr ),"48,000"
37,Ớt Sate Son Son,"68,000"
38,Nước Sấu Hà Nội,"58,000"
39,Nước Mơ  Hà Nội,"68,000"
40,Lẩu Lòng Bò - Beef Tripe Hotpot,"503,000"
41,Lẩu Phở - Pho Hotpot,"443,000"
42,Lõi Bắp Hoa (Lẩu extra),"118,000"
43,Xương Tủy Bò ( Lẩu extra),"58,000"
44,Gù Bò Lát Mỏng (Lẩu extra),"118,000"
45,Bò Wagyu MB 4-5 Lát Mỏng,"238,000"
46,Combo Rau Hẹ,"88,000"
47,Combo Rau Thập Cẩm,"88,000"
48,Mọc Bò Tươi Ống Tre (Lẩu extra),"48,000"
49,Combo Thịt Thập Cẩm,"258,000"
50,Combo Lòng Bò,"318,000"
51,Nem Chua Hà Nội Rán,"70,000"
52,Bò 1 Nắng Lá Chanh Thái,"130,000"
53,Mẹt Đường Phố,"103,000"
54,Thịt Heo Gác Bếp,"64,000"
55,Bò Viên Gân Rán,"80,000"
56,Nước Sấu Hà Nội,"39,000"
57,Cà phê sữa đá,"38,000"
58,Nước Mơ Hà Nội,"39,000"
59,Trà Mía Đá,"32,000"
60,Dừa Xiêm Nguyên Trái,"39,000"
61,Trà Xanh Tươi,"5,000"
62,Pepsi,"26,000"
63,Cà phê đen,"32,000"
64,7up,"26,000"
65,Aquafina,"18,000"
66,Nước Quất Hồng Bì,"48,000"
