,Food,Price
0,Bò nướng thố (nhỏ),"124,000"
1,Bò hàu phô mai sốt cay(nhỏ),"162,000"
2,Bò nướng thố (lớn),"249,000"
3,BÒ PHÔ MAI SỐT CAY(nhỏ),"124,000"
4,BÒ PHÔ MAI SỐT CAY,"249,000"
5,Bò nướng thố hải sản(nhỏ),"162,000"
6,Bò nướng thố hải sản(lớn),"286,000"
7,Bò hàu phô mai sốt cay(lớn),"286,000"
8,Bò nướng sốt trứng muối(nhỏ),"149,000"
9,Bò nướng sốt trứng muối(lớn),"274,000"
10,Bò nướng tảng ướp mật ong(nhỏ),"124,000"
11,Bò nướng tảng ướp mật ong(lớn),"249,000"
12,Bò nướng sốt ngũ vị(nhỏ),"124,000"
13,Bò nướng sốt ngũ vị(lớn),"249,000"
14,Bò  bít tết,"49,000"
15,Bún bò đặc biệt,"62,000"
16,Bò né,"49,000"
17,Bánh mì ốp la,"25,000"
18,Bún  bò thường,"44,000"
19,Bò nướng sốt trứng muối (NHỎ),"149,000"
20,Bò nướng sốt trứng muối (LỚN),"274,000"
21,Bò nướng thố (LỚN),"249,000"
22,Bò hàu phô mai sốt cay (LỚN),"286,000"
23,Bò nướng tảng ướp mật ong (NHỎ),"124,000"
24,Bò nướng tảng ướp mật ong( LỚN),"249,000"
25,Bò nướng sốt ngũ vị (NHỎ),"124,000"
26,Bò nướng sốt ngũ vị (LỚN),"249,000"
27,Bò tơ hấp cuộn rau rừng,"249,000"
28,Bò nướng thố (NHỎ),"124,000"
29,Bò phô mai sốt cay (NHỎ),"124,000"
30,Bò nướng thố hải sản (NHỎ),"162,000"
31,Bò phô mai sốt cay (LỚN),"249,000"
32, Bò nướng thố hải sản (LỚN),"286,000"
33,Bò hàu phô mai sốt cay (NHỎ),"162,000"
34,Lẩu bò chua cay ( NHỎ),"162,000"
35,Lẩu sụn bún bò( NHỎ),"186,000"
36,Lẫu sụn bún bò ( LỚN),"312,000"
37,Lẩu bò chua cay ( LỚN),"286,000"
38,100gr bò Mỹ cắt lát,"62,000"
39,1 chén sốt trứng muối,"38,000"
40,100gr mực,"62,000"
41,1 chén bơ,"12,000"
42,100gr bò Mỹ cắt tảng nguyên vị,"62,000"
43,100gr bò bắp hoa,"100,000"
44,100gr bò ba chỉ,"62,000"
45,100gr hàu,"62,000"
46,1 chén phô mai,"25,000"
47,1 chén sốt,"25,000"
48, 1 đĩa rau sống,"12,000"
49,1 đĩa rau lẩu chua cay,"50,000"
50,1 đĩa rau lẩu sụn bò,"38,000"
51,Nấm,"25,000"
52,Bắp,"12,000"
53,Bún bò thường,"44,000"
54,Bò bít tết,"49,000"
55,Set rau sống,"12,000"
56,100g Bò lát thêm,"62,000"
57,100g Bò tảng nguyên vị thêm,"94,000"
58,100g Bò hoa bắp thêm,"100,000"
59,100g Bò ba chỉ thêm,"62,000"
60,100g Mực thêm,"62,000"
61,Sốt trứng muối,"38,000"
62,100g Hàu thêm,"62,000"
63,Set rau lẩu sụn bún bò,"38,000"
64,Bắp thêm,"12,000"
65,Đĩa rau lẩu chua cay,"50,000"
66,Nấm thêm,"25,000"
67,Lẩu bò chua cay(nhỏ),"162,000"
68,Lẩu sụn bún bò(lớn),"312,000"
69,Lẩu bò chuacay(lớn),"286,000"
70,Lẩu sụn bún bò(nhỏ),"186,000"
