,Food,Price
0,Xôi ếch (lớn),"39,000"
1,Xôi ếch (nhỏ),"29,000"
2,Xôi gà bóp,"35,000"
3,Cháo ếch Singapore (lớn),"37,000"
4,Xôi gà sốt bơ,"39,000"
5,Xôi trứng xúc xích,"20,000"
6,Cháo ếch Singapore (nhỏ),"27,000"
7,Ốp la bò 2 trứng,"40,000"
8,Xôi lên mâm 3 người,"90,000"
9,Xôi ếch bóp,"39,000"
10,Ốp la trứng + xúc xích,"25,000"
11,Ốp la bò trứng,"35,000"
12,Gà rán sốt Tồ Tồ,"30,000"
13,Bắp non xào phô mai,"30,000"
14,Tokbokki chả cá,"35,000"
15,Nem chua ran,"30,000"
16,Kimbap chiên,"35,000"
17,Gà rán sốt cay,"30,000"
18,Phomai que,"15,000"
19,Phở Cuốn,"35,000"
20,Xúc xích chiên,"15,000"
21,Cá viên chiên,"25,000"
22,Gà rán sốt phomai cay,"30,000"
23,Khoai tây chiên,"25,000"
24,Tokbokki cay,"25,000"
25,Khoai tây lắc phô mai,"30,000"
26,Tokbokki phủ phô mai,"45,000"
27,Chân gà sốt Thái,"50,000"
28,Sụn gà rang muối,"45,000"
29,Mẹt ăn vặt,"89,000"
30,Sụn gà lắc phô mai,"45,000"
31,Mì gà xào cay,"59,000"
32,Mì bò xào cay,"65,000"
33,Mì gà phô mai xào cay,"65,000"
34,Mì bò phô mai xào cay,"69,000"
35,Sườn Uyên ương,"129,000"
36,Bánh mì,"5,000"
37,Cơm thêm,"5,000"
38,Sườn Cô đơn mình tôi,"99,000"
39,Sườn Gia đình sum họp,"169,000"
40,Cơm ếch chiên sốt Tomyum,"39,000"
41,Cơm gà sốt cay,"49,000"
42,Cơm ếch chiên sốt chua cay,"39,000"
43,1 Phần Gà rán + cơm,"39,000"
44,Cơm gà sốt chua ngọt,"49,000"
45,Sữa tươi trân châu đường đen,"35,000"
46,Trà sữa truyền thống,"27,000"
47,Trà sữa Thái xanh,"30,000"
48,Trà sữa nướng,"35,000"
49,Trà sữa caramel,"30,000"
50,Trà sữa chocolate,"30,000"
51,Trà sữa matcha,"30,000"
52,Trà sữa vani,"30,000"
53,Nước cam,"29,000"
54,Nước ép thơm,"29,000"
55,Nước ép táo,"29,000"
56,Chanh leo,"29,000"
57,Chanh tươi,"29,000"
58,Chanh tuyết,"29,000"
59,Nước ép cà rốt,"29,000"
60,Trà xoài chanh sả,"40,000"
61,Hồng trà machiato,"35,000"
62,Lục trà cam sả tắc,"35,000"
63,Trà olong machiato,"35,000"
64,Smoothie việt quất,"30,000"
65,Smoothie dâu,"30,000"
66,Smoothie kiwi,"30,000"
67,Smoothie phúc bồn tử,"30,000"
68,Smoothie nho đen,"30,000"
69,Milo dầm trân châu,"35,000"
70,Bạc xỉu,"25,000"
71,Cà phê sữa Sài Gòn,"19,000"
72,Milo dừa dầm,"35,000"
73,Chocolate nóng,"30,000"
74,Trà đào,"30,000"
75,Cà phê trứng,"30,000"
76,Cà phê cốt dừa,"35,000"
77,Sữa tươi,"25,000"
78,Chocolate đá,"30,000"
79,Cà phê đen Sài Gòn,"17,000"
80,Sữa chua xoài,"29,000"
81,Sữa chua dâu tây,"29,000"
82,Sữa chua kiwi,"29,000"
83,Sữa chua chanh leo,"29,000"
