,Food,Price
0,Vịt chặt (dĩa nhỏ),"70,000"
1,Vịt chặt (dĩa lớn),"150,000"
2,Gỏi vịt (dĩa nhỏ),"70,000"
3,Gỏi vịt (dĩa lớn),"130,000"
4,Vịt luộc (dĩa nhỏ),"70,000"
5,Vịt luộc (dĩa lớn),"130,000"
6,Xôi gà,"35,000"
7,Gỏi gà (dĩanhỏ),"100,000"
8,Gỏi gà (dĩa lớn),"150,000"
9,Gà chặt (dĩa nhỏ),"100,000"
10,Gà chặt (dĩa lớn),"150,000"
11,Cháo không,"10,000"
12,Cháo vịt (tô lớn),"30,000"
13,"Lòng, gỏi","35,000"
14,"Đầu, cánh","35,000"
15,Mỳ Gà +Trứng ,"40,000"
16,Coca (lon),"12,000"
17,Sprite (lon),"12,000"
18,Nước khoáng (lon),"12,000"
