,Food,Price
0,Bánh tráng trộn ,"31,000"
1,Bánh tráng cuốn ,"31,000"
2,Bánh tráng chấm bơ trứng cút,"31,000"
3,Bánh tráng Xike,"13,000"
4,Bánh tráng trộn phô mai (bao zip),"19,000"
5,Bánh tráng xé  ,"13,000"
6,Bánh tráng trộn bò sate (bao zip),"19,000"
7,Bánh tráng mắm ruốc,"35,000"
8,Bánh tráng trộn thập cẩm (bao zip),"19,000"
9,Bánh tráng xâu đỏ bơ me muối,"13,000"
10,Bánh tráng cuốn thập cẩm (bao zip),"25,000"
11,Bơ (100gr),"13,000"
12,Cơm cháy siêu chà bông,"68,000"
13,Cơm cháy mắm hành,"13,000"
