,Food,Price
0,Bánh sầu riêng ngàn lớp ổ 12cm ( 400gr ),"135,000"
1,Sữa chua phô mai Đà Lạt,"13,000"
2,Bánh crepe ngập sầu 6 cái,"80,000"
3,Bánh crepe ngập sầu 4 cái,"55,000"
4,Bánh crepe ngập sầu 8 cái,"105,000"
5,Panna Cotta ,"17,000"
6,Bánh sầu riêng ngàn lớp size 16cm (600gr),"170,000"
7,Combo1 Ổ 12cm + 2crepe,"155,000"
8,Trà Sữa Full Topping ( Size M ),"30,000"
9,Bánh crepe ngập sầu (set 10c),"130,000"
10,Trà Sữa Full Topping ( Size L ) ,"35,000"
11,Bánh crepe ngập sầu 2 cái,"30,000"
12,Trà Sữa Trân  Châu caramel ( Size M),"25,000"
13,Sữa Chua Trái Cây,"20,000"
14,Combo5 4 crepe + Trà Sữa,"72,000"
15,Combo2 Ổ 16cm +2 crepe,"190,000"
16,Combo3 Ổ12 + Trà sữa ,"155,000"
17,Trà Sữa Trân Châu caramel ( Size L ),"30,000"
18,Combo4 Ổ16+ Trà sữa ,"185,000"
19,Trân châu ,"5,000"
20,Pudding  socola,"7,000"
21,Thập cẩm,"10,000"
22,Flan kem sữa,"7,000"
