,Food,Price
0,Bún đậu thập cẩm 1 người,"51,000"
1,Bún đậu thập cẩm đặc biệt,"66,000"
2,Bún Đậu Thập Cẩm Lớn,"62,000"
3,Bún đậu chả cốm nem chua rán,"51,000"
4,Bún đậu thịt,"36,000"
5,Bún đậu thịt chả cốm,"51,000"
6,Bún đậu thịt nem chua rán,"51,000"
7,Bún đậu,"26,000"
8,Bún đậu nem chua rán,"51,000"
9,Bún Đậu Chả Sụn,"51,000"
10,Bún Đậu Đặc Biệt 2 người,"132,000"
11,Bún Đậu Thập Cẩm nhỏ 2 người,"102,000"
12,THẬP CẨM NHỎ 3 NGƯỜI,"153,000"
13,Bún Đậu Đặc Biệt 3 Người,"198,000"
14,Bún đậu thập cẩm LỚN 2 người,"124,000"
15,"[COMBO CÔ ĐƠN]: 1 x Bún Đậu Đặc Biệt, 1 x Bún, Thịt, Bánh Tráng","91,000"
16,"[COMBO 2]: 1 x Bún đậu thập cẩm -  2 người, 1 x chả cua lớn, 1 x bún","150,000"
17,"[COMBO 1]: 1 x Bún đậu đặc biệt - 2 người, 1 x Bún","140,000"
18,Bún đậu ĐẶC BIỆT 4 người,"260,000"
19,Bún đậu thập cẩm LỚN 3 người,"185,000"
20,Bún đậu thập cẩm 4 người,"198,000"
21,"[COMBO 3]: 1 x Bún đậu đặc biệt - 3 người, 1 x  chả sụn lớn","238,000"
22,"[COMBO 4]: 1 x Bún đậu đặc biệt - 4 người, 1 x chả cua lớn, 2 x bún","316,000"
23,Combo 2 Đặc Biệt + 1 chả thêm nhỏ,"145,000"
24,Bún đậu thập cẩm LỚN 4 người,"245,000"
25,Combo 3 Đặc Biệt + 1 bún thêm,"205,000"
26,Trà tắc,"10,000"
27,Nước sấu,"20,000"
