,Food,Price
0,Rau má Bà Nấm Organic,"18,000"
1,Rau má sữa dừa,"22,000"
2,Rau má đậu xanh sữa dừa,"22,000"
3,Rau má đậu xanh,"22,000"
4,Trà chanh hoa đậu biếc,"18,000"
5,Trà chanh giải nhiệt,"18,000"
6,Rau má Organic full topping,"28,000"
7,Rau má sữa dừa full topping,"32,000"
8,Rau má đậu xanh sữa dừa full topping,"32,000"
9,Rau má đậu xanh full topping,"32,000"
10,Trà chanh giải nhiệt full topping,"28,000"
11,Trà chanh hoa đậu biếc full topping,"28,000"
