,Food,Price
0,Tori namban soba (hot),"163,900"
1,Tempura soba (hot),"152,900"
2,Kake soba (hot),"108,900"
3,Kitsune soba (hot),"130,900"
4,Cha soba (cold),"126,500"
5,Zaru soba (cold),"130,900"
6,Niku soba (hot),"174,900"
7,Tenzaru soba (cold),"163,900"
8,Tanuki soba (hot),"119,900"
9,Tori namban udon (hot),"137,500"
10,Zaru udon (cold),"130,900"
11,Tenzaru udon (cold),"163,900"
12,Kaisen soba (hot),"185,900"
13,Kaisen udon (hot),"185,900"
14,Kake udon (hot),"108,900"
15,Kitsune udon (hot),"130,900"
16,Tanuki udon (hot),"119,900"
17,Tempura udon (hot),"152,900"
18,Niku udon (hot),"174,900"
19,Nabe yaki udon,"174,900"
20,Hiyayako,"64,900"
21,Horenso ohitashi,"53,900"
22,Kaiso salad,"141,900"
23,Poteto salad,"75,900"
24,Chyuka kurage,"97,900"
25,Takosu,"121,000"
26,Umibudo tofu salad,"75,900"
27,Beef salad,"141,900"
28,Ebiten salad,"130,900"
29,Stick salad,"86,900"
30,Sea food salad,"143,000"
31,Wagyu sashimi,"550,000"
32,Tobiko Goshu Sashimi,"184,800"
33,Edamame,"42,900"
34,Kaniko salad,"115,500"
35,Avocado,"82,500"
36,Chyuka wakame,"97,900"
37,Chyuka hotate,"97,900"
38,Ika shiokara,"108,900"
39,Tako wasabi,"108,900"
40,Hamaguri sakamushi,"97,900"
41,Chawan mushi,"64,900"
42,Dobin mushi,"174,900"
43,Age dashi tofu,"64,900"
44,Kaki furai,"119,900"
45,Tonkatsu,"130,900"
46,Tori tatsutaage,"121,000"
47,Croquette (2pcs),"110,000"
48,Sake furai,"141,900"
49,Mix furai,"130,900"
50,Ika furai,"130,900"
51,Ika geso tatsutaage,"141,900"
52,Chikuwa isobeage,"116,600"
53,Tempura thập cẩm,"152,900"
54,Tôm sú tẩm bộ chiên,"152,900"
55,Kanikama tempura,"110,000"
56,Kaisen kakiage,"108,900"
57,Yasai tempura,"108,900"
58,BBQ set A,"1,430,000"
59,BBQ set B,"924,000"
60,BBQ set C,"715,000"
61,Sushi world gozen,"328,900"
62,Wagyu gozen,"966,900"
63,Karubi sushi gozen,"528,000"
64,Gyu enoki gozen,"330,000"
65,Wagyu sushi gozen,"966,900"
66,Karubi gozen,"526,900"
67,Wagyu sirlion,"869,000"
68,Wagyu sirloin,"869,000"
69,US karubi,"163,900"
70,US ribye,"154,000"
71,Gyutan BBQ,"119,900"
72,US honetsuki karubi,"152,900"
73,Butabara,"77,000"
74,Butabara enoki BBQ,"82,500"
75,Ika BBQ,"110,000"
76,Toribeta BBQ,"88,000"
77,Hyu enoki maki,"110,000"
78,Taraba gani,"792,000"
79,Hokki gai BBQ,"132,000"
80,Yasai moriawase BBQ,"108,900"
81,Tako sushi,"53,900"
82,Hotate sushi,"75,900"
83,Take sushi,"284,900"
84,Sake toro sushi,"55,000"
85,Kue sushi,"53,900"
86,Unagi sushi,"130,900"
87,Tamago sushi,"42,900"
88,Uni sushi,"108,900"
89,Avocado sushi,"51,700"
90,Sushimori,"660,000"
91,Matsu sushi,"361,900"
92,Otoro sushi,"350,900"
93,Kanpachi sushi,"108,900"
94,Maguro sushi,"53,900"
95,Suzuki sushi,"53,900"
96,Sake sushi,"53,900"
97,Kajiki sushi,"97,900"
98,Aji sushi,"55,000"
99,Komochi nishin sushi,"75,900"
100,Ebi sushi,"55,000"
101,Tori teriyaki don,"154,000"
102,Ten don,"148,500"
103,Kaisen zousui,"185,900"
104,Kaki zousui,"185,900"
105,Gindara miso yaki,"273,900"
106,Okonomiyaki,"154,000"
107,Kinoko ninniku itame,"86,900"
108,Ayu shioyaki,"143,000"
109,Sake teriyaki,"176,000"
110,Ikageso butter itame,"163,900"
111,Buta kimuchi itame,"101,200"
112,Ebi shioyaki,"72,600"
113,Hokke hiraki,"207,900"
114,Sake mentaiko yaki,"196,900"
115,Sake shioyaki,"141,900"
