,Food,Price
0,Set 2 - 3 người,"350,000"
1,Quẩy Phố Cổ,"10,000"
2,Set lẩu bung to,"600,000"
3,Bún sườn mọc,"65,000"
4,Bún bung đặc biệt,"80,000"
5,Bún thịt mọc,"55,000"
6,Bún sườn thịt mọc,"70,000"
7,Bún mọc,"50,000"
8,Bún móng thịt,"60,000"
9,Bún móng mọc,"60,000"
10,Bún sườn,"60,000"
11,Bún móng thịt mọc,"65,000"
12,Bún sườn móng,"70,000"
13,Bún trộn,"60,000"
14,Bún móng,"55,000"
15,Bún sườn thịt,"65,000"
16,Bún thịt,"50,000"
17,Nước suối ,"10,000"
18,Coca ,"15,000"
19,Bia ,"20,000"
20,Bún đậu đầy đủ,"65,000"
21,Bún thêm ,"10,000"
22,"Bún đậu, dồi sụn, chả cốm","60,000"
23,Thịt thêm,"25,000"
24,"Bún đậu, thịt, dồi sụn","60,000"
25,"Bún đậu, chả cốm","55,000"
26,Chả cốm thêm,"12,000"
27,Giả cầy,"70,000"
28,"Bún đậu , thịt, chả cốm","60,000"
29,Đậu thêm,"15,000"
30,"Bún đậu, thịt","55,000"
31,"Bún, đậu, dồi","55,000"
32,Dồi thêm,"12,000"
33,Combo 5 pho mai que,"50,000"
34,Combo 10 bánh gà size nhỡ,"95,000"
35,Combo 5 bánh gà size nhỡ,"50,000"
36,Nem rán 10 cái,"65,000"
37,Combo 5 thịt xiên nướng,"75,000"
38,Nem rán 5 cái,"35,000"
39,Combo 1 đùi gà + khoai chiên,"55,000"
40,Combo 10 pho mai que,"90,000"
41,Combo 1 cánh gà + khoai chiên,"50,000"
