,Food,Price
0,Cơm Thịt Ba rọi chiên + free   Trà đá,"65,000"
1,Cơm cá phi lê chiên sả + free 1 trà đá,"65,000"
2,Cơm bò xào đậu que,"65,000"
3,Cơm mắm ruốc thịt + free trà đá,"65,000"
4,Bento Gà Chiên  + free 1 trà đá,"65,000"
5,Bún Thái Hải Sản ,"86,000"
6,Mì Gói  Tomyum Mực,"84,000"
7,Mì Gói Tomyum Hải Sản,"86,000"
8,Mì gói kim chi bò nạm,"85,000"
9,Sụn Gà Mắm Tỏi ,"78,000"
10,Lẩu Tomyum Chua cay ,"98,000"
11,Bánh mì phô mai tan chảy,"110,000"
12,Cơm trộn Maika,"70,000"
13,Cơm bò rong biển,"72,000"
14,Cơm hải sản sốt tiêu,"85,000"
15,Cơm gà xé chà bông,"75,000"
16,Cơm Dương Châu hoàng kim,"80,000"
17,Cơm chiên ruốc Thái Lan,"80,000"
18,Cơm hải sản rong biển,"72,000"
19,Cơm Sốt Tiêu Bò Mỹ,"82,000"
20,Cơm Kim Chi Bò mỹ ,"82,000"
21,Cơm Chiên Bát Bửu,"80,000"
22,Cơm chiên trứng,"48,000"
23,Cơm không bò,"45,000"
24,Cơm Bò Mỹ Sate,"80,000"
25,Cơm bò phô mai,"82,000"
26,Cơm ngũ sắc phô mai ,"85,000"
27,Cơm kim chi cá ngừ ,"76,000"
28,Nui xào bò sốt tiêu ,"86,000"
29,Nui hải sản sốt tiêu,"86,000"
30,Nui phô mai,"85,000"
31,Canh kim chi,"45,000"
32,Canh trứng,"23,000"
33,Canh Kim Chi Bò Mỹ,"64,000"
34,Mì trộn gà xé,"68,000"
35,Mì Thái,"86,000"
36,Mì Ý Gà Phô Mai,"88,000"
37,Mì Ý Bò Trứng,"83,000"
38,Mì xào hải sản,"88,000"
39,Miến xào hải sản,"86,000"
40,Mì Ý Hải Sản,"88,000"
41,Bún Thái hải sản xí quách,"95,000"
42,Mì gà cay  samyan,"88,000"
43,Bún  thái xí quách ,"77,000"
44,Mì xào bò,"75,000"
45,Cá viên cà ri,"55,000"
46,Miến xào bò,"86,000"
47,Cơm trắng thêm,"10,000"
48,Trứng thêm,"10,000"
49,Xí quách thêm,"77,000"
50,Miso chén,"13,000"
51,Canh trứng thêm,"13,000"
52,Bún thêm (không nước lèo),"10,000"
53,Mì gói,"10,000"
54,Kim chi thêm ,"12,000"
55,Đồ ăn thêm ,"40,000"
56,Topokki lắc,"55,000"
57,Bánh mè phô mai,"50,000"
58,Topokki gà phô mai,"80,000"
59,Salad bò trứng,"72,000"
60,Bắp xào trứng muối,"45,000"
61,Tôm cuộn phô mai,"65,000"
62,Bắp xào trứng muối phô mai,"55,000"
63,Răng Mực Xào Bơ Bắp ,"82,000"
64,Chân gà muối tắc,"94,000"
65,Chân gà sốt cay,"94,000"
66,Chân gà nước mắm,"94,000"
67,Bắp xào tôm khô,"50,000"
68,Sụn gà trứng muối ,"70,000"
69,Sụn gà lắc phô mai ,"75,000"
70,Trà Sữa Thái Sương Sáo ,"33,000"
71,Trà Sữa Truyền Thống Trân Châu 500Ml,"30,000"
72,Trà Sữa Bạc Hà Trân Châu ,"40,000"
73,Trà Sữa Khoai Môn Trân Châu ,"40,000"
74,Trà sữa caramel Trân châu ,"41,000"
75,Trà Sữa  Đường Đen Trân Châu ,"40,000"
76,Trà Sữa Socola Trân Châu ,"40,000"
77,Trà Sữa Matcha Trân Châu ,"43,000"
78,Sữa Tươi Trân Châu Đường Đen ,"40,000"
79,Trà Sữa Xoài Tứ Quý Trân Châu ,"40,000"
80,Trà Sữa Bí Đao Trân Châu ,"40,000"
81,Trà sữa truyền thống trân châu 700ml ,"35,000"
82,Trà Tắc Thái,"30,000"
83,Hồng Trà Tắc,"30,000"
84,Lục Trà Dưa Lưới Trân Châu Trắng,"41,000"
85,Ngọc Trà Ổi Hồng Trân Châu Trắng ,"43,000"
86,Trà Đào ,"41,000"
87,Trà Dâu Nam Mỹ ,"41,000"
88,Lục Trà Dâu Trân Châu Trắng ,"41,000"
89,Trà Vải Tứ Quý,"41,000"
90,Hồng Trà Bí Đao Trân Châu Trắng ,"41,000"
91,Ngọc Trà Cam Dâu ,"43,000"
92,Trà Bí Đao ,"41,000"
93,Trà Trái Cây Nhiệt Đới ,"41,000"
94,Detox Dưa Hấu ,"44,000"
95,Lục Trà Dưa Lưới Bạc Hà Trân Châu Trắng,"41,000"
96,Hồng Trà Machiato ,"41,000"
97,Detox Xoài ,"44,000"
98,Lục Trà Bạc Hà Trân Châu Trắng ,"41,000"
99,Trà Bửoi Đỏ,"41,000"
100,Trà Hibicus Đào ,"43,000"
101,Jelly phô mai /4 viên,"14,000"
102,Trân châu đen ,"7,000"
103,Trân châu trắng,"7,000"
104,Milk Foam ,"9,000"
105,Nước Suối,"20,000"
