,Food,Price
0,Sting,"15,000"
1,Coca,"15,000"
2,7Up,"15,000"
3,Nha đam,"15,000"
4,Tắc muối,"15,000"
5,Saigon,"20,000"
6,Tiger,"20,000"
7,Heniiken,"25,000"
8,Tôm,"69,000"
9,Rau thêm,"30,000"
10,Nấm thêm,"30,000"
11,Bún ,"10,000"
12,Tàu hũ ki,"45,000"
13,Kim chi,"25,000"
14,Đậu hũ phô mai ,"45,000"
15,Bắp bò,"120,000"
16,Ba chỉ bò,"120,000"
17,Hải sản thập cẩm,"150,000"
18,Bạch tuột,"69,000"
19,Mực,"79,000"
20,Trứng gà,"5,000"
21,Mì gói,"5,000"
22,Hàu sữa thêm,"100,000"
23,Mì trứng,"10,000"
24,Lẩu ghẹ kim chi nhỏ,"280,000"
25,Chả da ớt xiêm xanh,"50,000"
26,Tôm càng xanh nướng sốt Thái,"200,000"
27,Tôm sốt thái,"150,000"
28,Gỏi hải sản,"150,000"
29,Lẩu ghẹ kim chi lớn,"330,000"
30,Trứng gà non cháy tỏi,"150,000"
31,Bánh gạo phô mai,"85,000"
32,Cơm chiên trứng tỏi,"60,000"
33,Ốc hương nướng mọi,"170,000"
34,Cháo hàu,"150,000"
35,Hàu full phô mai,"150,000"
36,Ngêu hai cồi hấp sả,"150,000"
37,Cua,"550,000"
38,Ốc móng tay cháy tỏi,"130,000"
39,Mực ống hấp,"250,000"
40,Mực ống chiên giòn,"250,000"
41,Tôm càng xanh hấp cốt dừa,"200,000"
42,Cơm chiên,"100,000"
43,Miến xào ghẹ tay cầm,"150,000"
