,Food,Price
0,NỮA CON GÀ XỐI MỠ + 2 PHẦN CƠM + 1 PHẦN ĐỒ CHUA,"84,000"
1,NỮA CON GÀ HẤP + 2 PHẦN CƠM + 1 PHẦN ĐỒ CHUA,"84,000"
2,Combo Má Đùi + Pepsi,"54,000"
3,Combo Cánh Ức + Pepsi,"51,000"
4,Cơm má đùi,"43,000"
5,Cơm cánh+ ức,"40,000"
6,Cơm Chiên Gà Luộc ,"40,000"
7,Cơm thêm,"6,000"
8,Cơm bò xào,"40,000"
9,Đồ Chua Thêm ,"6,000"
10,Phao Câu Thêm,"6,000"
11,Gà Hấp Nguyên Con,"160,000"
12,Gà nguyên con Xối Mỡ,"160,000"
13,Cơm Chiên Ếch,"45,000"
14,Trứng Ốp La,"8,000"
15,Lòng Gà Hấp,"55,000"
16,Cổ Gà Thêm,"15,000"
17,Cơm Phao Câu,"40,000"
18,Cơm Cổ Gà,"35,000"
19,Cơm Ốp La 2 Trứng,"30,000"
20,Cánh thêm,"10,000"
21,Trà Tắc Siu To Khổng Lồ,"12,000"
22,Pepsi,"15,000"
23,Nước suối,"10,000"
24,Lòng Gà Tươi làm sạch (0.5Kg),"35,000"
25,Chân gà tươi làm sạch (1Kg),"50,000"
26,Gà Tươi nguyên con làm sạch,"135,000"
