,Food,Price
0,Cơm đùi gà chiên sốt cay,"39,900"
1,Cơm đùi gà chiên sốt mắm,"39,900"
2,Cơm Thịt Kho Trứng Ốp,"39,900"
3,Cơm Thịt Heo Rang Cháy Cạnh,"39,900"
4,Cơm đùi gà chiên giòn,"39,900"
5,Đùi Gà Chiên Giòn,"32,000"
6,Combo 1 cơm bất kỳ + 1 chanh tươi,"52,000"
7,Đùi Gà Chiên Giòn Sốt Cay,"32,000"
8,Sữa chua đánh đá,"20,000"
9,Nước chanh tươi,"15,000"
10,CocaCola chai,"15,000"
11,Sữa chua đánh đá café,"20,000"
12,Cafe Sữa Đá,"20,000"
13,Cafe Đen Đá,"18,000"
14,Trứng Ốp,"8,000"
15,Trứng Rán,"8,000"
16,Xúc Xích Rán,"12,000"
17,1 Bát Cơm Trắng,"8,000"
18,Combo Cơm Gà Sốt Cay+ Cocacola,"50,000"
19,Combo Cơm Đùi Gà Chiên Sốt Mắm+ Cocacola,"50,000"
20,Combo Cơm Gà Sốt Cay+ Nước Chanh Tươi,"50,000"
21,Combo Cơm Gà Chiên Sốt Mắm+ Nước Chanh Tươi,"50,000"
22,Combo 1 Cơm Bất Kì+ 1 Nước Chanh Tươi,"50,000"
23,Combo 1 Cơm Bất Kì + 1Cocacola,"50,000"
24,Combo Đùi Gà Chiên Sốt Cay+ Cocacola,"40,000"
25,Combo Đùi Gà Chiên Giòn+ Cocacola,"40,000"
