,Food,Price
0,Tàu hũ trân châu đường đen,"20,000"
1,Tàu hũ Caramen Trân Châu ,"28,000"
2,Tàu Hũ Caramen Thạch ,"28,000"
3,Tàu Hũ Lá Nếp Trân Châu Đường Đen,"22,000"
4,Tàu hũ trắng ,"15,000"
5,Tàu hũ lá nếp,"16,000"
6,Tàu hũ trân châu 3Q ,"25,000"
7,Tàu Hũ Lá Nếp thạch ,"22,000"
8,Tàu hũ thạch,"20,000"
9,Combo 5 Tàu Hũ trân Châu ,"95,000"
10,Combo 5 Tàu Hũ Caramen trân châu,"130,000"
11,Combo 5 Tàu Hũ Thạch đường đen,"95,000"
12,Tào phớ trân châu đường đen ,"18,000"
13,Tào phớ Caramen ,"25,000"
14,Tào phớ hoa nhài / gừng ,"12,000"
15,Tào phớ thạch ,"18,000"
