,Food,Price
0,Cơm Đùi Gà Roti + canh + FREE NƯỚC,"65,000"
1,Cơm Bò Xào Hành + canh + FREE NƯỚC,"95,000"
2,Cơm Đùi Gà Roti + canh,"60,000"
3,Cơm Bò Xào Hành + canh,"89,000"
4,Cơm Xá Xíu + canh,"60,000"
5,Cơm cánh gà chiên nước mắm,"49,000"
6,Cơm Tôm Rim,"79,000"
7,Cơm Thịt Kho Trứng,"49,000"
8,Cơm Thịt Kho Tiêu,"59,000"
9,Cơm xá xíu,"49,000"
10,Cơm Đùi Gà Roti,"49,000"
11,Cơm Bò Xào Hành,"79,000"
12,Thêm - Canh Rong Biển,"16,000"
13,Thêm - Cơm,"10,000"
14,Thêm - Canh Rau Củ,"16,000"
15,Thêm - Cánh Gà Chiên Nước Mắm,"40,000"
16,Thêm - Tôm rim,"49,000"
17,Thêm - Thịt Kho Trứng,"39,000"
18,Trứng ốp la,"15,000"
19,Thêm - Xá Xíu,"40,000"
20,Thêm - Thịt Kho Tiêu,"39,000"
21,Thêm - Ức gà xào chua ngọt,"59,000"
22,Nước cam Twister,"18,000"
23,7 Up,"18,000"
24,Pepsi Không Calo,"18,000"
25,Revive,"18,000"
26,Nescafe Café Viet Lon 170ml,"18,000"
27,Nước suối Aquafina,"15,000"
