,Food,Price
0,COM BO 4,"128,000"
1,COMBO 1,"98,000"
2,COMBO 3,"88,000"
3,COM BO 5,"148,000"
4,ComBo 14,"248,000"
5,ComBo 15,"245,000"
6,ComBo 13,"238,000"
7,COMBO 2,"108,000"
8,Sashimi Cá Hồi,"65,000"
9,Sashimi Cá Ngừ,"62,000"
10,Sashimi Sò Đỏ,"72,000"
11,"Sashimi Thập Cẩm 3 Loại(Cá Hồi,Cá Ngừ, Bạch Tuột)","145,000"
12,Sashimi Cá Trích,"62,000"
13,"Sashimi Thập Cẩm 5 Loại(Cá Ngừ,Cá Hồi,Cá Trích,Sò Đỏ,Bạch Tuộc)","250,000"
14,Sashimi Bạch Tuộc,"58,000"
15,Sashimi Bụng Cá Kiếm,"58,000"
16,Sashimi Sờ Điệp,"72,000"
17,Sashimi Mực,"58,000"
18,Sashimi Bào Ngư ,"88,000"
19,Sashimi Thanh Cua,"45,000"
20,Sashimi Lươn,"88,000"
21,Sashimi Tôm,"45,000"
22,Sashimi thập cẩm 7 loại,"368,000"
23,Sashimi Cá  Chẽm(suzuki),"62,000"
24,Sashimi Trứng Tôm,"48,000"
25,Sashimi Bạch Tuộc trộn (Tako Wasabi),"98,000"
26,Sashimi Trứng Gà Nhật,"48,000"
27,Sashimi Trứng Cá Chuồn,"68,000"
28,Sushi ken Sét Cá Hồi ,"225,000"
29,Sushi ken Sét Cá Trích,"215,000"
30,Sushi ken Sét Cá Ngừ ,"215,000"
31,Sushi ken Sét Sò Đỏ,"260,000"
32,Cá Hồi Cuộn,"38,000"
33,Thanh Cua Cuộn,"24,000"
34,Trứng gà nhật Cuộn,"22,000"
35,Xúc Xích Cuộn,"20,000"
36,Cá Ngừ Cuộn,"36,000"
37,Bơ Sáp Cuộn,"20,000"
38,Sushi cuộn Lươn nhỏ,"44,000"
39,Bạch Tuộc Cuộn,"29,000"
40,Cuộn Tôm sốt nhỏ,"28,000"
41,Sushi chiên Cá Hồi ,"46,000"
42,Phô Mai Cuộn,"20,000"
43,Sushi cuon set,"95,000"
44,Sushi chiên Cá Ngừ ,"44,000"
45,Cuộn dưa leo(Kappa maki),"17,000"
46,Nem Nướng cuộn,"20,000"
47,Cuộn Bơ Cá Hồi nhỏ,"42,000"
48,Cuộn Củ Cải Muối(Takuwan Maki),"22,000"
49,Cuộn Dạ Cá Hồi  sốt nhỏ,"28,000"
50,Cuộn Bơ Cá Ngừ nhỏ,"40,000"
51,Nắm Cá Hồi,"15,000"
52,Gunkan Trứng Tôm (Ebiko),"16,000"
53,Nắm Tôm,"11,000"
54,Nắm Bạch Tuộc,"10,000"
55,Nắm Trứng gà nhật,"9,000"
56,Nắm Cá Trích,"14,000"
57,Gunkan Cá Hồi,"14,000"
58,Nắm Sò Đỏ,"19,000"
59,Nắm Thanh Cua,"10,000"
60,Nắm Cá Ngừ,"14,000"
61,Gunkan trứng cá Chuồn(Tobiko) ,"22,000"
62,Gunkan rong biển,"9,000"
63,Gunkan Cá Ngừ,"14,000"
64,Nắm Sò Điệp,"19,000"
65,Sushi Nắm sét Đặc Biệt,"178,000"
66,Sushi Nắm sét ,"120,000"
67,Nắm Lươn,"22,000"
68,Set Nắm +Cuộn,"208,000"
69,Sushi Nắm Mực,"22,000"
70,Nắm Cá Chẽm,"14,000"
71,Gunkan Bạch tuộc trộn (TaKo Wasabi ),"22,000"
72,Cuộn Cá Hồi Lớn,"78,000"
73,Cuộn Kali Trung,"65,000"
74,cuộn phô mai,"65,000"
75,Cuộn Hải Sản Lớn,"85,000"
76,Cuộn Thập Cẩm Lớn,"68,000"
77,Cuộn Lươn Lớn,"120,000"
78,Cuộn Kali Mè,"55,000"
79,Cuộn Cá Ngừ lớn,"75,000"
80,Cuộn Tôm Chiên Lớn,"79,000"
81,Cuộn Bò Mỹ Lớn,"155,000"
82,Cuộn thịt heo chiên Lớn,"69,000"
83,sốt thêm,"20,000"
84,Gừng hồng sushi,"5,000"
85,Salad Rong Nho,"40,000"
86,salad Cá Trích ép Trứng rong biển,"65,000"
87,Salad Bạch Tuộc (Takosu),"55,000"
88,Nước suối ,"12,000"
