,Food,Price
0,Combo 7,"278,100"
1,Sale new,"395,100"
2,Combo 5,"359,100"
3,Combo 8 ,"251,100"
4,Combo 9,"323,100"
5,Combo 6 ,"301,500"
6,Mâm 5,"350,100"
7,Mân 3,"413,100"
8,Combo 10,"332,100"
9,Sushi trứng tôm,"27,000"
10,Sushi cá hồi,"27,000"
11,Sushi tôm,"28,800"
12,Thanh cua mayone,"27,900"
13,Sushi thanh cua,"28,800"
14,Sushi lươn,"33,300"
15,Sushi trứng,"22,500"
16,Sushi cá hồi chín,"27,900"
17,Sushi rong biển trộn,"27,000"
18,Sushi cá trích,"28,800"
19,Sushi bạch tuộc,"31,500"
20,Sushi sò đỏ ,"28,800"
21,Sushi đậu hủ ngọt,"27,000"
22,Sashimi cá hồi,"94,500"
23,Sashimi cá trích,"85,500"
24,Sashimi bạch tuộc,"85,500"
25,Sashimi 3 loại,"197,100"
26,Sashimi thanh cua ,"45,900"
27,Sashimi sò đỏ,"103,500"
28,Phủ cá hồi,"67,500"
29,Cuộn trứng,"27,000"
30,Phủ cá hồi chín,"67,500"
31,Cuộn  bơ và cá hồi,"53,100"
32,Phủ cá hồi bơ nướng,"67,500"
33,Cuộn thanh cua,"29,700"
34,Cuộn thập cẩm,"53,100"
35,Phủ hải sản,"71,100"
36,Phủ trứng tôm,"53,100"
37,Phủ bơ và cá hồi,"67,500"
38,Cơm cuộn bơ,"40,500"
39,Cuộn cá hồi,"53,100"
40,Cuộn lươn và dưa leo,"53,100"
41,Phủ rong biển trộn,"53,100"
42,Cuộn phủ lươn,"143,100"
43,cá hồi nướng cay,"80,100"
44,Set4,"287,100"
45,Set 33,"161,100"
46,Set20,"202,500"
47,Set 25,"152,100"
48,Set38,"117,000"
49,Set 14,"148,500"
50,Set34,"148,500"
51,Set16,"148,500"
52,Set 36,"206,100"
53,Set32,"233,100"
54,Set9,"107,100"
55,Set1,"193,500"
56,Set30,"305,100"
57,Set31,"260,100"
58,Set19,"247,500"
59,Set vuông 3,"512,100"
60,Set sushi,"260,100"
61,Set tròn 1 ,"395,100"
62,Set tròn 2,"332,100"
63,Salat  hải sản,"73,800"
64,Salat cá hồi và bơ,"73,800"
65,Đậu nành nhật luộc,"37,800"
66,Rong nho,"44,100"
67,Rong biển trộn ,"45,000"
68,Coca,"14,400"
