,Food,Price
0,Cà Phê Sữa Đá S1 Đậm Đà Thơm Ngon Đá Đập,"25,500"
1,Bạc Xỉu Đá,"25,500"
2,Cà Phê Đen Đá S1 Đậm Đà Thơm Ngon Đá Đập,"21,250"
3,Tàu Hũ Đá Dẻo Lá Dứa Trân Châu Cốt Dừa,"21,250"
4,Bánh Flan Sữa Tươi Từ Trứng Gà Tươi Béo Ngon,"10,200"
5,Ly 2 Bánh Flan Mix Đá vị,"25,500"
6,Bánh Mì Bơ Sữa Bảo Ngân HSD 5 Ngày,"23,800"
7,Tàu hũ Singapore  lá dứa nguyên chất không kèm topping,"17,000"
8,Tàu hũ Singapore sốt ca cao sữa,"21,250"
9,Tàu hũ Singapore sốt trân châu đường đen,"21,250"
10,Tàu hũ Singapore sốt cà phê,"21,250"
11,Bịch bánh tráng tự trộn cùng combo topping siêu ngon,"17,000"
12,Sữa Đậu Nành Ly Đá ,"17,000"
13,Combo 2 chai sữa đậu nành Lạnh nguyên chất Có Là Ngon,"25,500"
14,Sữa Đậu Nành lá dứa Lạnh Chai,"12,750"
15,Sữa Đậu Nành lá dứa Nóng Chai,"12,750"
16,Bịch 500 Ml Sữa Đậu Nành Nguyên Chất Nóng Không Đường Để Uống Và Nấu Chay,"12,750"
17,Combo Đậu Nành Bánh Mì Bơ Sữa ,"34,000"
18,Com Bo: Đậu Nành- Bánh Mì Bơ Sữa Đặc Biệt Thơm Ngon Đây,"34,000"
19,Combo 10 Chai Sữa Đậu Nành Nguyên Chất,"123,250"
20,Combo 4 chai Nha Đam - Mủ Trôm Bông Cúc Hạt Chia,"68,000"
21,Combo 10 Bánh Flan Từ Trứng Gà Tươi,"100,300"
22,Combo 3 ly 6 bánh Flan Mix Đá Đủ Vị,"75,650"
23,Sữa Đậu Nành Nguyên Chất Lạnh,"12,750"
24,1 Tảy Đá Mát Lạnh Kèm Ống Hút Xịn Đầy Ú Ụ,"2,550"
25,Chai Trà Sữa Thái Đỏ S1,"34,000"
26,Hồng Trà Đá Me Hạt Me Dòn Sựt Cùng Trân Châu,"25,500"
27,Chai Trà Sữa Truyền Thống S1 ,"34,000"
28,Chai Trà Sữa Thái Xanh S1,"34,000"
29,Trà sâm tắc bí đao đặc biệt,"25,500"
30,Sữa Bắp Thơm Ngon Mát Lạnh,"25,500"
31,Chè Tuyết Yến Dưỡng Nhan Chai Đủ Vị,"33,150"
32,Sâm Rong Biển Bông Cúc Lá Dứa Mát Lạnh,"17,000"
33,Milo Ca Cao Đá Bào Dầm Thập Cẩm,"34,000"
34,Trà Sữa Truyền Thống Trân Châu Ngọc Trai Ngọt Thanh Tinh Khiết Size M,"21,250"
35,Trà Sữa Truyền Thống Trân Châu Ngọc Trai Ngọt Thanh Tinh Khiết Size L,"25,500"
36,Trà Sữa Thái Xanh Tươi Mát Trân Châu Dai Dòn Size M,"21,250"
37,Trà Sữa Thái Đỏ Truyền Thống Size L,"25,500"
38,Trà Sữa Thái Đỏ Nồng Nàn Quyến Rũ Size M,"21,250"
39,Trà Sữa Thái Xanh Truyền Thống Trân Châu Zai Zòn Size L,"25,500"
40,Trân Châu Dai Dòn Hạt Vừa,"6,800"
41,Trà Đào Cam Sả Size L,"24,650"
42,Hồng Trà Cam Tắc Size L,"17,000"
43,Trà Chanh Dâu Tằm Size L,"24,650"
44,Sâm Giải Nhiệt Mát Lạnh Nhà Nấu,"17,000"
45,Nha Đam Mủ Trôm Bông Cúc Hạt Chia,"17,000"
46,Nước Cam Tươi Vắt Ly Khổng Lồ,"33,150"
47,Ly 700 Ml Nước Cam Ngọt Thanh Tươi Mát,"24,650"
48,Yaua Phô Mai Củ Chi Ngon Ngon/ Hũ,"17,000"
49,Sữa Chua Bịch Truyền Thống,"7,650"
50,Kem Chuối Siêu Ngon Đây,"12,750"
51,Sữa Bò Tươi Thanh Trùng 300 Ml ,"21,250"
52,Sữa Chua Bịch Trái Cây,"8,500"
53,Sét 10 Bịch Sữa Chua Túi Truyền Thống ,"72,250"
54,Sữa Bò Tươi Đậu Phộng,"25,500"
55,Sét 5 Cây Kem Chuối Nhà Làm Siêu Ngon ,"59,500"
56,Sữa Bò Tươi Thành Trùng 900 Ml ,"63,750"
57,Sữa Chua Uống Trái Cây 330 Ml,"34,000"
58, Sữa Tươi Mè Đen 300 Ml,"25,500"
59,Hũ 85 Gr Sữa Chua Ăn Good Milk Sttt Bò Củ Chi,"12,750"
60,Sữa Chua Uống Truyền Thống 200 Ml,"21,250"
61,Sữa Chua Uống Truyền Thống 500 Ml,"42,500"
62,Sét 10 Bịch Sữa Chua Trái Cây Đủ Vị Ạ,"85,000"
63,Chai 200 Ml Sữa Chua Uống Trái Cây,"29,750"
64,Sữa Tươi Thanh Trùng Đà Lạt Không Đường 950 Ml,"68,000"
65,Sữa Tươi Đà Lạt TT 180 Ml Vị Sôcôla Bảo Quản Ngăn Mát 10 Ngày,"20,400"
66,Ly 700 Ml Đậu Nành Mix Trân Châu Đường Đen  Sữa Bò ,"25,500"
