,Food,Price
0,Mì quảng đầy đủ tô đặc biệt,"42,000"
1,Mì quảng tôm đặc biệt,"42,000"
2,Mì Quảng Sườn,"32,000"
3,Mì Quảng Thịt Trứng,"32,000"
4,Mì Quảng Gà,"32,000"
5,Mì Quảng Tôm,"32,000"
6,Mì quảng gà đặc biệt,"42,000"
7,Mì Quảng Đầy Đủ,"32,000"
8,Trứng thêm,"15,000"
9,Thịt trứng thêm,"25,000"
10,Sườn Thêm,"25,000"
11,Gà thêm,"25,000"
12,Tôm thêm,"25,000"
