,Food,Price
0,Set bò,"150,000"
1,Set hải sản,"150,000"
2,Lẩu bò nhúng ớt,"110,000"
3,Set heo,"139,000"
4,Lẩu chân gà kim chi,"100,000"
5,TÔ GIẤY,"4,000"
6,Mì ổ,"5,000"
7,Mì xào hải sản,"45,000"
8,Cơm chiên hải sản,"45,000"
9,Mì cay hải sản,"55,000"
10,Cháo hàu,"30,000"
11,Mì xào bò,"38,000"
12,Cơm chiên tôm,"35,000"
13,Cháo trìa,"30,000"
14,Cơm chiên trứng,"30,000"
15,Lẩu tô hải sản,"60,000"
16,Lẩu Làng Ốc,"160,000"
17,Cháo hải sản,"40,000"
18,Miến xào Champa,"105,000"
19,Mì xào rau,"30,000"
20,Lẩu Thái chua cay,"140,000"
21,Bún thêm,"10,000"
22,Lẩu hải sản,"130,000"
23,Hàu nướng nhiều vị,"9,000"
24,Ốc hương trứng muối/Hấp xả/Rang muối,"85,000"
25,Sò mai nướng,"35,000"
26,Ốc Len xào dừa,"75,000"
27,Ốc nhồi ly,"55,000"
28,Sò lông nướng mỡ hành,"65,000"
29,Ốc đinh xào xả/dừa/sa tế,"60,000"
30,Ốc bươu đen nướng/ hấp,"75,000"
31,Ốc cà na xào bơ tỏi,"85,000"
32,Trìa hấp Thái,"60,000"
33,Sò lụa xóc tỏi/hấp xả,"55,000"
34,Trìa hấp xả,"60,000"
35,Sò điệp nướng mỡ hành,"75,000"
36,Ốc móng tay xào Rau muống + mì tôm,"85,000"
37,Ốc Hương Sốt cay,"90,000"
38,Ốc móng tay xào  ,"70,000"
39,Sò mía  hấp/xào,"75,000"
40,Trìa mỡ hấp xả,"85,000"
41,Sò huyết sốt Thái,"85,000"
42,Sò méo nướng mỡ hành,"75,000"
43,Ốc móng tay sốt me,"75,000"
44,Ốc móng tay sốt Champa,"95,000"
45,Salad rong nho,"55,000"
46,Bắp chiên bơ,"40,000"
47,Salad rong nho hải sản,"75,000"
48,Bắp xào hành,"40,000"
49,Khoai tây chiên,"40,000"
50,Càng ghẹ rang muối,"70,000"
51,Tôm tái sốt Thái,"85,000"
52,Vẹm xanh nướng mỡ hành,"70,000"
53,Tôm nướng,"85,000"
54,Càng ghẹ rang me,"70,000"
55,Mực chiên mắm,"90,000"
56,Mực sốt Thái,"90,000"
57,Vẹm xanh hấp xả,"70,000"
58,Mực Hấp,"90,000"
59,Tôm Hấp,"85,000"
60,Hải sản 3 miền,"210,000"
61,Sting dâu,"12,000"
62,Pepsi,"12,000"
63,7 up,"12,000"
64,Sting vàng,"12,000"
65,Twister,"12,000"
66,Revive,"12,000"
67,Nước suối,"8,000"
68,Huda,"15,000"
69,Bia Tiger,"20,000"
