,Food,Price
0,Cafe sữa Đá,"17,000"
1,Bạc xỉu,"25,000"
2,Cafe Đen (Đá),"17,000"
3,Cafe sữa NÓNG,"17,000"
4,Cappuchino,"25,000"
5,Cafe đen (nóng),"17,000"
6,Matcha Latte,"35,000"
7,Mocha,"29,000"
8,Americano,"22,000"
9,Espresso,"25,000"
10,Bánh Tráng Phơi Sương Muối Nhuyễn SATE,"19,000"
11,Bánh Tráng Xì Ke,"15,000"
12,Bánh Tráng Ớt Tắc Siêu Cay,"12,000"
13,Bánh Tráng Bơ ,"18,000"
14,Bánh Tráng Chấm Cô Gánh Sài Gòn,"35,000"
15,Bánh Tráng Dẻo Tôm Cuộn Hành Phi,"10,000"
16,Tỏi Muối Nhuyễn,"17,000"
17,Bánh Tráng Tự Trộn Thập Cẩm,"30,000"
18,Cơm Cháy Chiên Mắm Hành,"12,000"
19,Bánh Tráng Bơ  Me,"20,000"
20,Bánh tráng muối tắc vò,"12,000"
21,COMBO bánh tráng phơi sương muối nhuyễn,"85,000"
22,Bánh tráng Me,"15,000"
23,Xâu Bơ Dẻo Tôm,"30,000"
24,Khô Gà Lá Chanh,"95,000"
25,SET Bánh Tráng Phơi  Sương Muối Tôm Hành Phi,"99,000"
26,Chùm Ruột  Lắc Muối Ớt,"78,000"
27,Bánh Tráng Khô Mực Sốt Bơ Trứng Gà  ,"40,000"
28,Bánh Tráng Dẻo Cuộn Khô Bò,"10,000"
29,Thanh Gạo Lứt Ngũ Cốc Chà Bông,"109,000"
30,BÁNH RẾT MẮM,"45,000"
31,Kẹo Dâu Tằm,"50,000"
32,Nước CAM vắt,"27,000"
33,Cam Mật Ong,"35,000"
34,Ép Thơm,"29,000"
35,Ép Táo,"29,000"
36,Ép Cà Rốt,"29,000"
37,Ép CÓC,"35,000"
38,Dừa Trái,"29,000"
39,Sinh Tố Dâu,"30,000"
40,Matcha Cookies,"40,000"
41,Bánh oreon đá xay,"35,000"
42,Sinh tố Bơ,"39,000"
43,Sinh tố dừa,"35,000"
44,Sm Việt quất,"35,000"
45,Cacao dừa,"39,000"
46,Cafe đá xay,"30,000"
47,ST Sapoche,"30,000"
48,ST Mãng Cầu,"30,000"
49,SM Chanh dây,"35,000"
50,SM Phúc bồn tử,"35,000"
51,Sm Đào,"35,000"
52,Sm Mứt dâu,"35,000"
53,Soda chanh,"25,000"
54,Soda đào,"25,000"
55,Soda dâu,"25,000"
56,Soda phúc bồn tử,"25,000"
57,Soda cam,"25,000"
58,Soda việt quất,"25,000"
59,Trà Gừng,"25,000"
60,Lippton,"20,000"
61,Trà Vải hạt Chia,"25,000"
62,Trà Đào Cam Sả,"35,000"
63,Trà Chanh Dây,"25,000"
64,Trà Đào,"25,000"
65,Trà dâu,"25,000"
66,Trà Chanh,"20,000"
67,Bò húc,"20,000"
68,các loại khác,"17,000"
69,Nước Suối,"12,000"
70,Tắc xí muội,"25,000"
71,Cacao,"28,000"
72,Sữa Nóng,"20,000"
73,Chanh MUỐI Pha,"20,000"
74,Nước Chanh Tươi,"18,000"
75,Chanh Mật Ong,"20,000"
