,Food,Price
0,Tiger nâu,"17,000"
1,Tiger bạc,"19,000"
2,Sài Gòn Special,"14,000"
3,Heneiken,"20,000"
4,Lẩu mắm,"99,000"
5,Lẩu mắm đặc biệt,"249,000"
6,Lẩu cá thác lác khổ qua,"149,000"
7,Lẩu Thái lươn đồng,"199,000"
8,Lẩu gà chanh ớt,"199,000"
9,7up,"12,000"
10,Pepsi,"12,000"
11,Coca,"12,000"
12,Sting,"12,000"
13,Nước suối,"10,000"
14,Soda kem,"12,000"
15,Tôm,"40,000"
16,Bạch tuộc,"40,000"
17,Chả thác lác,"40,000"
18,Bún,"10,000"
19,Mì,"5,000"
20,Thịt heo,"40,000"
21,Rau,"20,000"
22,Nấm kim châm,"10,000"
