,Food,Price
0,Cơm tấm sườn chả,"45,000"
1,Cơm tấm sườn trứng ,"45,000"
2,Cơm tấm sườn bì ,"45,000"
3,Cơm tấm sườn cốt lết nướng,"77,760"
4,Cơm tấm sườn cốt lết 5 món,"95,040"
5,Cơm Tấm Sườn Cốt Lết Bì Chả,"89,640"
6,Cơm Tấm Sườn Cốt Lết 7 Món,"101,520"
7,Cơm tấm sườn cốt lết + chả,"83,160"
8,Cơm tấm sườn cốt lết + trứng gà,"83,160"
9,Cơm tấm sườn cốt lết + bì,"83,160"
10,Cơm tấm sườn cốt lết + trứng cút opla,"83,160"
11,Cơm tấm sườn non nướng,"89,640"
12,Cơm tấm sườn non 7 món,"113,400"
13,Cơm tấm Sườn Non Bì Chả,"101,520"
14,Cơm tấm sườn non 5 món,"106,920"
15,Cơm tấm sườn non + trứng gà,"95,040"
16,Cơm tấm sườn non + chả,"95,040"
17,Cơm tấm sườn non + bì,"95,040"
18,Cơm tấm sườn non + trứng cút opla,"95,040"
19,Cơm tấm ba rọi 7 món,"106,920"
20,Cơm tấm ba rọi 5 món,"101,520"
21,Cơm tấm thịt ba rọi nướng,"83,160"
22,Cơm Tấm Ba rọi Bì Chả,"95,040"
23,Cơm tấm ba rọi + chả,"89,640"
24,Cơm tấm ba rọi + trứng cút opla,"89,640"
25,Cơm tấm ba rọi + trứng gà,"89,640"
26,Cơm tấm ba rọi + bì,"89,640"
27,Cơm sườn chả sáng,"45,000"
28,Cơm sườn trứng cút sáng,"45,000"
29,Cơm sườn bì sáng,"45,000"
30,Bún Cali Đặc Biệt 5 Món,"95,040"
31,Bún Thịt Nướng Chả Giò,"83,160"
32,Bún Thịt Nướng,"77,760"
33,Bún Chả Giò,"71,280"
34,Bún Bì,"71,280"
35,Bún Bì Chả Giò,"77,760"
36,Bún Thịt Ba Rọi,"77,760"
37,Bún Tàu Hủ Ky,"83,160"
38,Bún Thịt Nướng Bì,"83,160"
39,Bún Thịt Nướng Bì Chả Giò,"89,640"
40,Canh khổ qua,"42,120"
41,Canh trái bí,"47,520"
42,Cơm thêm,"15,120"
43,Cơm tấm cháy giòn,"21,600"
44,Chả thêm,"21,600"
45,Canh thêm,"15,120"
46,Tàu hủ ky thêm,"30,240"
47,Đồ chua  thêm,"5,400"
48,Bì thêm,"21,600"
49,Trứng cút ốp la (5 trứng),"21,600"
50,Trứng gà opla thêm,"21,600"
51,Sườn cốt lết nướng thêm,"59,400"
52,Sườn non nướng thêm,"73,440"
53,Lạp xưởng thêm,"30,240"
54,Dưa leo thêm,"5,400"
55,Nem chua nướng thêm,"30,240"
56,Phụ thu cơm cháy,"15,120"
57,Thịt ba rọi nướng thêm,"68,040"
58,Cà chua thêm,"5,400"
59,Bún,"15,120"
60,Trà táo hạt chia,"43,200"
61,Cam tươi có đá,"42,120"
62,Trà táo,"37,800"
63,Nước sâm mía lau,"32,400"
64,Pepsi,"30,240"
65,7up,"30,240"
66,Nước suối,"23,760"
67,Yogurt sữa tươi,"27,000"
68,Yogurt nha đam hạt chia,"43,200"
