,Food,Price
0,Gà chiên sốt ngũ vị (Nửa con),"149,000"
1,Gà chiên truyền thống (Nửa con),"139,000"
2,Gà không xương ngũ vị - Lớn,"149,000"
3,Gà chiên sốt creamy onion (Nửa con),"159,000"
4,Đùi Gà Chiên Truyền Thống,"149,000"
5,Cánh gà sốt ngũ vị ,"169,000"
6,Đùi Gà Sốt Ngũ Vị,"159,000"
7,Gà không xương sốt creamy - Lớn,"159,000"
8,Gà không xương truyền thống - Lớn,"139,000"
9,Cánh gà truyền thống ,"159,000"
10,Cánh gà sốt creamy onion ,"179,000"
11,Đùi Gà Sốt Creamy onion,"169,000"
12,Gà nửa con sốt cay cháy lưỡi,"179,000"
13,Đùi gà sốt cay cháy lưỡi ,"189,000"
14,Cánh gà sốt cay cháy lưỡi ,"199,000"
15,Gà không xương sốt cay cháy lưỡi ,"179,000"
16,Tokbokki Nhỏ,"60,000"
17,Mề gà sốt ngũ vị,"60,000"
18,Mề gà chiên,"50,000"
19,Cánh gà sốt ngũ vị - Nhỏ,"75,000"
