,Food,Price
0,Vịt Nướng (1/2 con),"135,000"
1,Vịt Nướng Nguyên con,"259,000"
2,Cổ Vịt Nướng,"15,000"
3,Vịt Nướng (1/2 Con Có Cổ),"145,000"
4,Vịt Luộc (1/2 con) + Gỏi,"135,000"
5,Vịt Luộc (1/2 Con) + Gỏi + Cháo Huyết,"165,000"
6,Lòng Luộc,"75,000"
7,Vịt Luộc (Nguyên Con) + Gỏi,"259,000"
8,Chân Đầu Luộc,"50,000"
9,Chân Luộc,"50,000"
10,Gỏi Vịt Xứ Nghệ (1/2 Con),"135,000"
11,Vịt Luộc (1/2 Con Có Cổ) + Gỏi,"145,000"
12,Vịt Luộc (Nguyên con)+ Gỏi + Cháo Huyết,"285,000"
13,Lòng Xào Mướp,"85,000"
14,Lòng Xào Măng,"85,000"
15,Lưỡi Xào Sa Tế,"145,000"
16,Mề Xào Bông Hẹ,"85,000"
17,Vịt Xào Sả Ớt,"145,000"
18,Rau Muống Xào Mì Lòng,"89,000"
19,Lòng Xào Mì Măng,"89,000"
20,Mề Xào Cải,"85,000"
21,Vịt Nấu Chao (1/2 Con),"180,000"
22,Vịt Om Sấu (1/2 Con),"180,000"
23,Măng Huyết,"65,000"
24,Cổ Xáo Măng Huyết,"70,000"
25,Vịt Nấu Măng (1/2 Con),"180,000"
26,Lẩu Vịt Giả Cầy (1/2 Con),"199,000"
27,Vịt Om Riềng Mẻ (1/2 Con),"180,000"
28,Vịt Nấu Cà Ri (1/2 Con),"180,000"
29,Vịt Nấu Chao (Nguyên Con),"355,000"
30,Lẩu Thuốc Bắc (1/2 Con),"208,000"
31,Vịt Nấu Măng (Nguyên Con),"355,000"
32,Vịt Om Sấu (Nguyên Con),"355,000"
33,Bánh đa,"10,000"
34,Bún Thêm,"12,000"
35,Rau Lẩu Thêm,"30,000"
36,Gỏi Thêm,"30,000"
37,Đậu Phộng,"16,000"
38,1/2 Con Nướng + 1/2 Con Luộc + Cháo Huyết,"270,000"
39,2 Con Nướng Tặng 1 Tiết Canh,"530,000"
40,1/2 Con Nướng + 1/2 Con Luộc,"265,000"
41,1 Con Nướng +1 Con Luộc Tặng 1 Tiết Canh ,"530,000"
42,Vịt Rang Muối,"135,000"
43,Vịt Rang Riềng,"135,000"
44,Tiết Canh (Lớn),"80,000"
45,Tiết Canh (Vừa),"50,000"
46,Tiết Canh (Cực Lớn),"100,000"
47,Cháo Huyết,"30,000"
48,Cháo Lòng,"50,000"
49,Vịt sống 1/2 con (chặt nhỏ),"100,000"
50,Vịt sống nguyên con (không chặt),"200,000"
51,Vịt sống 1/2 con (không chặt),"100,000"
52,Vịt sống nguyên con (chặt sẵn),"200,000"
