,Food,Price
0,Bánh tráng thịt bắp lớn - 2 người,"317,000"
1,Bánh tráng thịt bắp + đùi,"317,000"
2,Bánh tráng thịt bắp nhỏ - 1 người,"201,000"
3,Bánh tráng tai heo + bắp,"317,000"
4,Bánh tráng tai heo nhỏ - 1 người,"201,000"
5,Bánh tráng thịt bắp + nạc,"317,000"
6,Bánh tráng tai heo lớn - 2 người,"317,000"
7,Bánh tráng thịt đùi nhỏ - 1 người,"201,000"
8,Bánh tráng thịt đùi lớn - 2 người,"317,000"
9,Bánh tráng thịt nạc lớn - 2 người,"317,000"
10,Bánh tráng thịt nạc nhỏ - 1 người,"201,000"
11,Bánh tráng tai heo + đùi,"317,000"
12,Bánh tráng thịt đùi + nạc,"317,000"
13,Bánh tráng tai heo + nạc,"317,000"
14,Bò nướng lá lốt,"187,000"
15,Bò củ chi cuốn bánh tráng lớn - 2 người,"339,000"
16,Bò củ chi cuốn bánh tráng nhỏ - 1 người,"221,000"
17,Bò nướng mỡ chài,"187,000"
18,Bò nhúng giấm cuốn bánh tráng,"334,000"
19,Bò nướng lá lốt không,"113,000"
20,Bò nướng mỡ chài không,"113,000"
21,Combo Hoàng Mao lớn - 2 người,"334,000"
22,Combo Hoàng Mao nhỏ - 1 người,"221,000"
23,Combo Lớn Không Chả Giò,"334,000"
24,Combo Nhỏ Không Chả Giò,"221,000"
25,Combo Lớn Không Chả Cá,"334,000"
26,Combo Nhỏ Không Chả Cá,"221,000"
27,Combo Lớn Không Nem,"334,000"
28,Combo Nhỏ Không Nem,"221,000"
29,Combo Nem,"306,000"
30,Combo Chả cá,"306,000"
31,Combo Chả giò,"306,000"
32,Bánh canh thịt bắp,"83,000"
33,Bánh canh giò gân + thịt bắp,"83,000"
34,Bánh canh cua tôm,"108,000"
35,Bánh canh thịt nạc,"83,000"
36,Bánh canh giò gân,"89,000"
37,Bánh canh giò nạc + thịt bắp,"104,000"
38,Bánh canh giò nạc,"98,000"
39,Bún mắm,"112,000"
40,Bánh canh giò móng,"83,000"
41,Bánh canh giò gân + thịt nạc,"83,000"
42,Bún bò nạc bò,"97,000"
43,Bánh canh giò gân + giò móng,"89,000"
44,Bánh canh đặc biệt,"112,000"
45,Bánh canh giò nạc + thịt nạc,"104,000"
46,Bánh canh giò móng + thịt bắp,"85,000"
47,Bánh canh giò nạc + giò gân,"104,000"
48,Bún bò giò gân,"104,000"
49,Bún bò giò nạc,"112,000"
50,Bún bò bắp heo,"100,000"
51,Bánh canh giò móng + thịt nạc,"83,000"
52,Bánh canh giò gân + thịt đùi,"83,000"
53,Bánh canh giò móng + thịt đùi,"83,000"
54,Bánh canh giò nạc + thịt đùi,"104,000"
55,Cá lóc nướng lu - 30p có món,"436,000"
56,Cá lóc hấp - 30p có món,"430,000"
57,Lẩu đầu cá hồi kim chi cổ hũ dừa,"338,000"
58,Lẩu cá hồi kim chi cổ hũ dừa,"451,000"
59,Gỏi cuốn,"23,000"
60,Bò bía,"12,000"
61,Bánh hỏi cuốn tôm cháy heo quay,"91,000"
62,Bánh bèo Đại Mễ,"74,000"
63,Bún thêm,"6,000"
64,Bánh tráng phơi sương,"21,000"
65,Nem thêm,"80,000"
66,Đồ chua thêm,"11,000"
67,Cục giò gân,"34,000"
68,Chả giò thêm,"78,000"
69,Cục giò móng,"34,000"
70,Cục giò nạc,"57,000"
71,Tôm sú,"11,000"
72,Tôm càng,"40,000"
73,Càng cua,"20,000"
74,Chả cá thêm,"66,000"
75,Mắm nêm thêm,"12,000"
76,Rau nhỏ thêm,"46,000"
77,Chuối khế thêm,"8,000"
78,Nước mắm thêm,"12,000"
79,Bánh tráng giòn,"23,000"
80,Rau lớn thêm,"74,000"
81,Tương hoàng mao thêm,"12,000"
82,Chè khúc bạch,"36,000"
83,Sương sa hạt lựu,"32,000"
84,Sâm bổ lượng,"33,000"
85,Đậu xanh đánh,"31,000"
86,Chè sen lạnh,"42,000"
87,Thạch nhãn,"32,000"
88,Nước mía tắc,"23,000"
89,Nước mía sầu riêng,"30,000"
90,Chanh đá,"20,000"
91,Coca cola,"25,000"
92,Nước mía đậu xanh,"29,000"
93,Pepsi,"24,000"
94,7 Up,"24,000"
95,Soda chanh,"26,000"
