,Food,Price
0,Hồng trà size L,"38,000"
1,Trà xanh size L,"38,000"
2,Hồng trà size M,"32,000"
3,Ô long Thái cực size M,"45,000"
4,Trà xanh size M,"32,000"
5,Trà Dứa Nhiệt Đới Size L,"44,000"
6,Trà Kiwi Pha Lê Tuyết size M,"42,000"
7,Hồng trà bưởi mật ong size M,"42,000"
8,Sữa chua dâu tằm hoàng kim,"39,000"
9,Trà Xanh Xoài size M,"38,000"
10,Probi xoài trân châu sương mai size L,"49,000"
11,Trà dâu tằm pha lê tuyết size M,"42,000"
12,Trà KiWi Pha Lê Tuyết Size L,"49,000"
13,Trà dâu tằm pha lê tuyết size L,"49,000"
14,Trà Dứa Nhiệt Đới Size M,"38,000"
15,Probi bưởi trân châu sương mai size M,"42,000"
16,Trà Xanh Xoài Size L,"44,000"
17,Hồng trà bưởi mật ong size L,"49,000"
18,Trà sữa kim cương đen Okinawa size M,"46,000"
19,Trà sữa kim cương đen Okinawa size L,"53,000"
20,Trà sữa socola size M,"40,000"
21,Trà sữa matcha size L ,"47,000"
22,Matcha đậu đỏ size L,"56,000"
23,Sữa tươi trân châu baby kem café size L,"56,000"
24,Trà sữa size M,"38,000"
25,Trà sữa hạnh phúc size L,"53,000"
26,Trà sữa ô long size M,"39,000"
27,Trà sữa dâu tây size M,"40,000"
28,Trà sữa Ba anh em size L,"56,000"
29,Trà xanh sữa vị nhài size L,"44,000"
30,Trà sữa bạc hà size M,"40,000"
31,Trà sữa dâu tây size L,"46,000"
32,Trà sữa bạc hà size L,"46,000"
33,Trà sữa Ba anh em size M,"48,000"
34,Trà sữa size L,"44,000"
35,Trà sữa hạnh phúc size M,"46,000"
36,Trà sữa ô long size L,"46,000"
37,Trà sữa matcha size M,"40,000"
38,Trà xanh sữa vị nhài size M,"38,000"
39,Matcha đậu đỏ size M,"49,000"
40,Sữa tươi trân châu baby kem café size M,"49,000"
41,Ô long trân châu baby kem café size M,"49,000"
42,Trà sữa trân châu hoàng gia size L,"52,000"
43,Trà sữa trân châu hoàng gia size M,"46,000"
44,Ô long kem phô mai size M,"44,000"
45,Trà sữa Panda size M,"48,000"
46,Trà sữa Panda size L,"55,000"
47,Ô long kem phô mai size L,"54,000"
48,Sữa tươi trân châu đường hổ size M,"52,000"
49,Ô long trân châu baby kem café size L,"56,000"
50,Sữa Tươi Trân Châu Đường Hổ size L,"59,000"
51,Cafe Sữa Sương Sáo,"38,000"
52,Cà phê đá,"32,000"
53,Cà phê sữa,"38,000"
54,Bạc xỉu,"38,000"
55,Sữa chua,"40,000"
56,Dâu tằm kem phô mai size L,"56,000"
57,Hồng trà kem phô mai size L,"50,000"
58,Trà xanh kem phô mai size M,"42,000"
59,Matcha kem phô mai size L,"56,000"
60,Trà xanh kem phô mai size L,"50,000"
61,Matcha kem phô mai size M,"48,000"
62,Hồng trà kem phô mai size M,"42,000"
63,Dâu tằm kem phô mai size M,"48,000"
