,Food,Price
0,Combo Xmas,"280,000"
1,Bông Lan Trứng Muối Hộp Đặc Biệt,"100,000"
2,Bông Lan Trứng Muối Mix Thường,"85,000"
3,Bông Lan Trứng Muối  ruốc thịt mix ruốc gà khô,"85,000"
4,Bánh bông lan sốt bơ ruốc gà,"75,000"
5,Bánh phomai tươi,"105,000"
6,Bánh chocolate kem phomai,"75,000"
7,Bánh Flan (Caramen),"80,000"
8,Tiramisu mini,"70,000"
9,Tart Trứng Hongkong,"80,000"
10,Bánh dừa kem lạnh ,"70,000"
11,Set papa roti mini,"75,000"
12,Trà Sữa Phúc Long Kem Pho Mai Trân Châu Giòn,"30,000"
13,Chè Khúc Bạch,"55,000"
14,Chân Gà rút xương Dầm Xoài Kèm Nước Chấm Thần Thánh,"125,000"
15,Thạch phomai lá nếp,"80,000"
16,Thạch Cafe Pho Mai,"75,000"
17,Chân gà  rút xương ngâm xả tắc kèm nước chấm,"120,000"
18,Bánh Tuyết Trứng Muối Rong Biển,"190,000"
