,Food,Price
0,Lẩu Hơi Gà Lá Sen Nguyên Con,"550,000"
1,Lưỡi Vịt Sốt,"90,000"
2,Móng Giò Lạc,"90,000"
3,Nộm Sa Lát,"60,000"
4,Nộm Chân Vịt Rút Xương,"90,000"
5,Nộm Sa Lát Ngỗng Hun Khói,"95,000"
6,Thịt Ba Chỉ Xá Xíu,"90,000"
7,Lẩu Vịt Trời Khô,"299,000"
8,Lẩu Vịt Đồng Khô Nhỏ,"199,000"
9,Lẩu Hơi Gà Lá Sen Nửa Con,"260,000"
10,Lẩu Vịt Đồng Khô To,"399,000"
11,Lẩu Ngỗng Khô Nửa Con,"499,000"
12,Lẩu Ngỗng Khô Nguyên Con,"999,000"
13,Lẩu Chim Bồ Câu,"360,000"
14,Lẩu Bí Khủng Lồ Vịt Trời,"350,000"
15,Lẩu Bí Khủng Lồ Chim Bồ Câu,"400,000"
16,Cơm chim bồ câu,"65,000"
17,Cơm Vịt Trời,"65,000"
18,Mỳ Vịt Trời,"65,000"
19,Mỳ thịt xá xíu,"55,000"
20,Cơm Thịt Xá xíu,"55,000"
21,Cơm Ngỗng,"85,000"
22,Mỳ Ngỗng,"85,000"
23,Mỳ chim bồ câu,"65,000"
