,Food,Price
0,Cơm Gà Xé,"50,000"
1,Cơm Gà Má Đùi,"65,000"
2,Cơm Cánh Gà Lọc Xương,"60,000"
3,Thêm cơm 1/1,"15,000"
4,Cơm Gà Đùi Chặt,"65,000"
5,Nộm Gà,"60,000"
6,Cơm Trứng Lòng Mề Gà,"55,000"
7,Trứng - Tràng - Lòng Mề Gan Gà,"40,000"
8,Cánh Gà Không Cơm (1 Chiếc),"25,000"
9,Đùi Đặc Biệt Không Cơm,"100,000"
10,Cơm da gà,"60,000"
11,Cánh gà nướng satế (1chiếc),"30,000"
12,Nem chua rán ( 5 cái),"50,000"
13,Gà Chặt 1/2,"190,000"
14,Cơm đùi gà đặc biệt ,"105,000"
15,Chân gà nướng satế   (5 chân),"90,000"
16,Gà Nguyên Con,"360,000"
17,Nem chua rán ( 10 cái),"95,000"
18,Cơm sườn trứng,"55,000"
19,Cơm sườn cotlet,"50,000"
20,Cơm sườn trứng bì chả,"65,000"
21,Cơm sườn bì chả,"60,000"
22,Cơm sườn chả trứng,"60,000"
23,Cơm sườn chả,"55,000"
24,Cơm sườn bì,"55,000"
25,Cơm sườn bì trứng,"60,000"
26,Cơm Gà Đùi Xé + Coca,"80,000"
27,Cơm Gà Má Đùi + CoCa,"80,000"
28,Cơm Gà Xé + CoCa,"65,000"
29,Cơm Gà Cánh Lọc Xương + Coca,"75,000"
30,Nước sâm bí đao,"15,000"
31,Coca,"15,000"
32,Nước Khoáng,"10,000"
33,Nước Cam Ép Splash,"15,000"
