,Food,Price
0,Trà dâu tây M + Trà dâu tằm M,"50,000"
1,Trà dâu tây M + Trà dâu tây M,"50,000"
2,Trà dâu tằm L + Trà dâu tây M,"60,000"
3,Trà dâu tây L + Trà dâu tằm M,"60,000"
4,Combo 2 ly Trà dâu tây size L,"70,000"
5,274 phạm thế hiển p2 q8,"35,000"
6,Combo 2 ly Trà dâu tằm size L,"70,000"
7,Trà Dâu Tằm (sizeL)+ Trà Dâu Tây (sizeL),"70,000"
8,Hàu nướng mỡ hành,"10,000"
9,Hàu nướng phô mai,"10,000"
10,Hàu nướng trứng,"10,000"
11,Hàu nướng mọi,"8,000"
12,Bánh tráng chấm  ,"10,000"
13,Bạch tuộc nướng,"60,000"
14,Bánh tráng chấm me,"10,000"
15,Trà DÂU TẰM (size L),"35,000"
16,Trà DÂU TÂY (size L),"35,000"
17,Trà dâu tây,"25,000"
18,Trà dâu tằm,"25,000"
19,Trà đào ,"25,000"
20,Trà chanh mật ong,"25,000"
21,Trà chanh dây,"20,000"
22,Trà Tắc,"15,000"
23,Trà lài chân châu trắng,"17,000"
24,Dâu tươi nhật ngọt 36 trái hộp 500g,"200,000"
25,Dâu 64 ,"110,000"
26,Dâu mỹ đá hộp 1kg,"180,000"
27,Dâu 49,"150,000"
28,Trà sữa trân châu trắng,"25,000"
29,Đen đá,"17,000"
30,Bạc xỉu,"19,000"
31,Sữa đá,"19,000"
32,Sữa chua Dâu tây,"28,000"
33,Sữa chua dâu tằm,"28,000"
34,Cam vắt,"20,000"
35,Ép Thơm carot,"20,000"
36,Ép Thơm,"18,000"
37,Ép Cam carot,"20,000"
38,Cóc,"18,000"
39,Ép Ổi,"18,000"
40,Ép Cà rốt,"18,000"
41,Dâu tây,"25,000"
42,Bơ,"25,000"
43,Dâu tằm,"25,000"
44,Saboche,"20,000"
45,Saboche - cafe,"23,000"
46,Chân châu trắng,"5,000"
