,Food,Price
0,Dồi sụn,"25,000"
1,Phèo non,"35,000"
2,Combo Chả Ốc,"165,000"
3,Combo Chả Cốm,"165,000"
4,Tử phong kiếm pháp,"330,000"
5,Nhất dương chỉ,"55,000"
6,Bún đậu tóp mỡ,"13,000"
7,Song long thần chưởng,"170,000"
8,Lục mạch thần kiếm,"460,000"
9,Tam quốc diễn nghĩa,"240,000"
10,Chả ốc chiên,"15,000"
11,Nem,"30,000"
12,Thịt,"20,000"
13,Đậu thêm,"7,000"
14,Bún thêm,"6,000"
15,Chả cốm,"15,000"
16,Trà tắc,"10,000"
17,Nước sấu,"15,000"
18,Trà chanh,"10,000"
19,Pepsi,"10,000"
20,Mirinda,"10,000"
21,Nước suối,"10,000"
22,Bia con Hổ,"20,000"
