,Food,Price
0,Dê hấp tía tô,"180,000"
1,Dê nhúng mẻ,"180,000"
2,Chân dê tiềm thuốc bắc,"180,000"
3,Nem dê,"100,000"
4,Dê hấp sả,"180,000"
5,Dê tái chanh,"180,000"
6,Dê nướng,"250,000"
7,Dê xào lăn,"180,000"
8,Óc dê tiềm thuốc bắc,"60,000"
9,Bao tử dê xào,"90,000"
10,Ngọc dương tiềm thuốc bắc,"400,000"
11,Lẩu ngọc dương,"400,000"
12,Dê nướng tảng,"200,000"
13,Dê ôm rơm,"180,000"
14,Dê hấp bia,"200,000"
15,Lẩu chân dê,"180,000"
16,Lẩu dê thịt tươi,"250,000"
17,Cơm cháy cà ri dê,"180,000"
18,Cháo dê thịt,"60,000"
19,Cháo óc dê,"60,000"
20,Cơm chiên,"60,000"
21,Rau củ kho quẹt,"80,000"
22,Khoai tây chiên,"50,000"
23,Mì xào thịt dê,"60,000"
