,Food,Price
0,Combo 1: Bún Đậu Thập Cẩm + Sữa Chua Nếp Cẩm,"79,000"
1,Bún Đậu Thập Cẩm 1 Người + Sữa Đậu Nành,"69,500"
2,Bún Đậu Thập Cẩm 1 Người + 1 Nước Mơ,"78,500"
3,Combo 2: 2 phần Bún Đậu Thập Cẩm + 1 Nước Mơ,"135,000"
4,Bún Đậu Thập Cẩm 1 Người + 1 Nước Sấu,"78,500"
5,Combo 3: 3 phần Bún Đậu Thập Cẩm + 1 Chân Gà Rút Xương + 1 Nước Mơ,"239,000"
6,Bún Đậu Thập Cẩm (Đầy Đủ),"65,900"
7,Bún đậu Thập Cẩm - Mẹt 2 Người,"129,000"
8,Bún Đậu Thịt Bắp,"42,000"
9,Bún Đậu Chả Cốm,"45,000"
10,Bún Đậu Nem Chua Rán,"45,000"
11,Bún Đậu (Basic),"30,000"
12,Bún Đậu Dồi Sụn,"45,000"
13,Bún Đậu Chả Ram,"45,000"
14,Nước Sấu,"15,000"
15,Nước Mơ,"15,000"
16,Sữa Đậu Nành,"12,000"
17,Chân Gà Sả Tắc Rút Xương - Hộp Nhỏ,"48,500"
18,Sữa Chua Nếp Cẩm,"19,000"
19,Chân Gà Sả Tắc Rút Xương - Hộp Lớn,"88,500"
