,Food,Price
0,Cơm tấm sườn bì,"30,000"
1,Cơm tấm sườn cọng muối sả nướng,"38,000"
2,Cơm Tấm Đùi Gà Nướng Mật Ong,"45,000"
3,Cơm Tấm Ba Rọi Nướng,"30,000"
4,Cơm Đậu Hủ dồn chả cá,"30,000"
5,Cơm Trứng Chiên - Lạp Xưởng,"30,000"
6,Chả Chưng Hột Vịt thêm,"10,000"
7,Lạp Xưởng Ngon thêm,"15,000"
8,Đậu Hủ Dồn Chả Cá,"20,000"
9,Cơm Trắng Thêm,"5,000"
10,Trứng chiên thêm,"7,000"
11,Sườn cọng muối sả thêm,"30,000"
12,Đùi gà nướng thêm,"35,000"
13,Sườn cốt lết nướng thêm,"20,000"
14,Cơm Tấm Sườn Cọng Muối Sả Bì Trứng,"45,000"
15,Cơm tấm Sườn cốt lết bì trứng,"37,000"
16,Cơm Tấm Sườn cốt lết Bì Chả,"39,000"
17,Cơm Tấm Ba Rọi Bì Trứng,"37,000"
18,Cơm Tấm Ba rọi bì chả,"39,000"
19,Cơm Tấm Đùi Gà Bì Chả,"54,000"
20,Cơm Tấm Sườn Cọng Muối Sả bì Chả,"47,000"
21,Cơm Tấm Đùi Gà Bì Trứng,"52,000"
