,Food,Price
0,Đùi gà ,"40,000"
1,Má đùi ,"40,000"
2,Cơm Đùi Gà Góc Tư ,"65,000"
3,Cơm Dưa xào bò,"45,000"
4,Dương châu,"30,000"
5,Mỳ xào hải sản,"50,000"
6,Cơm Cải xào bò,"45,000"
7,Cơm trứng Tỏi ,"30,000"
8,Chiên hải sản,"45,000"
9,Xúc xích,"30,000"
10,Mỳ xào bò,"50,000"
11,Cơm xào hải sản,"50,000"
12,Cơm Thêm,"5,000"
13,Đùi Gà Thêm,"30,000"
14,Trứng Chiên Tỏi ,"10,000"
15,Trứng Ốp La,"10,000"
16,Bò Xào Cải Hoặc Dưa,"40,000"
17,Đùi Gà Góc Tư Thêm,"55,000"
18,Má Gà Thêm,"30,000"
19,Hải Sản Xào Rau Cải Thêm,"45,000"
